UPM;NVIVI;NHOGA;ANIO;AREA;DPTOV;ESTGEO;L1002;P1002;P1003;FEX_MUJER
16665;33;1;2021;1;10;2;1;6; ;1929
16665;33;1;2021;1;10;2;2;6; ;1929
16665;33;1;2021;1;10;2;3;6; ;1929
16665;33;1;2021;1;10;2;4;6; ;1929
16665;33;1;2021;1;10;2;5;6; ;1929
16665;33;1;2021;1;10;2;6;6; ;1929
16665;48;1;2021;1;10;2;1;6; ;902
16665;48;1;2021;1;10;2;2;6; ;902
16665;48;1;2021;1;10;2;3;6; ;902
16665;48;1;2021;1;10;2;4;6; ;902
16665;48;1;2021;1;10;2;5;6; ;902
16665;48;1;2021;1;10;2;6;6; ;902
16665;64;1;2021;1;10;2;1;6; ;834
16665;64;1;2021;1;10;2;2;6; ;834
16665;64;1;2021;1;10;2;3;6; ;834
16665;64;1;2021;1;10;2;4;6; ;834
16665;64;1;2021;1;10;2;5;6; ;834
16665;64;1;2021;1;10;2;6;6; ;834
16741;2;1;2021;1;10;2;1;6; ;550
16741;2;1;2021;1;10;2;2;6; ;550
16741;2;1;2021;1;10;2;3;6; ;550
16741;2;1;2021;1;10;2;4;6; ;550
16741;2;1;2021;1;10;2;5;6; ;550
16741;2;1;2021;1;10;2;6;6; ;550
16741;6;1;2021;1;10;2;1;6; ;776
16741;6;1;2021;1;10;2;2;6; ;776
16741;6;1;2021;1;10;2;3;6; ;776
16741;6;1;2021;1;10;2;4;6; ;776
16741;6;1;2021;1;10;2;5;6; ;776
16741;6;1;2021;1;10;2;6;6; ;776
16741;20;1;2021;1;10;2;1;6; ;830
16741;20;1;2021;1;10;2;2;6; ;830
16741;20;1;2021;1;10;2;3;6; ;830
16741;20;1;2021;1;10;2;4;6; ;830
16741;20;1;2021;1;10;2;5;6; ;830
16741;20;1;2021;1;10;2;6;6; ;830
16741;22;1;2021;1;10;2;1;6; ;830
16741;22;1;2021;1;10;2;2;6; ;830
16741;22;1;2021;1;10;2;3;6; ;830
16741;22;1;2021;1;10;2;4;6; ;830
16741;22;1;2021;1;10;2;5;6; ;830
16741;22;1;2021;1;10;2;6;6; ;830
16741;70;1;2021;1;10;2;1;6; ;776
16741;70;1;2021;1;10;2;2;1;1;776
16741;70;1;2021;1;10;2;3;6; ;776
16741;70;1;2021;1;10;2;4;6; ;776
16741;70;1;2021;1;10;2;5;1;1;776
16741;70;1;2021;1;10;2;6;6; ;776
16741;77;1;2021;1;10;2;1;6; ;705
16741;77;1;2021;1;10;2;2;1;6;705
16741;77;1;2021;1;10;2;3;6; ;705
16741;77;1;2021;1;10;2;4;6; ;705
16741;77;1;2021;1;10;2;5;6; ;705
16741;77;1;2021;1;10;2;6;6; ;705
16741;89;1;2021;1;10;2;1;6; ;663
16741;89;1;2021;1;10;2;2;6; ;663
16741;89;1;2021;1;10;2;3;6; ;663
16741;89;1;2021;1;10;2;4;6; ;663
16741;89;1;2021;1;10;2;5;6; ;663
16741;89;1;2021;1;10;2;6;6; ;663
16758;14;1;2021;1;10;2;1;6; ;820
16758;14;1;2021;1;10;2;2;6; ;820
16758;14;1;2021;1;10;2;3;6; ;820
16758;14;1;2021;1;10;2;4;6; ;820
16758;14;1;2021;1;10;2;5;6; ;820
16758;14;1;2021;1;10;2;6;6; ;820
16758;48;1;2021;1;10;2;1;6; ;701
16758;48;1;2021;1;10;2;2;6; ;701
16758;48;1;2021;1;10;2;3;6; ;701
16758;48;1;2021;1;10;2;4;6; ;701
16758;48;1;2021;1;10;2;5;6; ;701
16758;48;1;2021;1;10;2;6;6; ;701
16758;54;1;2021;1;10;2;1;6; ;820
16758;54;1;2021;1;10;2;2;6; ;820
16758;54;1;2021;1;10;2;3;6; ;820
16758;54;1;2021;1;10;2;4;6; ;820
16758;54;1;2021;1;10;2;5;6; ;820
16758;54;1;2021;1;10;2;6;6; ;820
16758;57;1;2021;1;10;2;1;6; ;820
16758;57;1;2021;1;10;2;2;6; ;820
16758;57;1;2021;1;10;2;3;6; ;820
16758;57;1;2021;1;10;2;4;6; ;820
16758;57;1;2021;1;10;2;5;6; ;820
16758;57;1;2021;1;10;2;6;6; ;820
16758;67;1;2021;1;10;2;1;6; ;701
16758;67;1;2021;1;10;2;2;6; ;701
16758;67;1;2021;1;10;2;3;6; ;701
16758;67;1;2021;1;10;2;4;6; ;701
16758;67;1;2021;1;10;2;5;6; ;701
16758;67;1;2021;1;10;2;6;6; ;701
16758;87;1;2021;1;10;2;1;6; ;877
16758;87;1;2021;1;10;2;2;6; ;877
16758;87;1;2021;1;10;2;3;6; ;877
16758;87;1;2021;1;10;2;4;6; ;877
16758;87;1;2021;1;10;2;5;6; ;877
16758;87;1;2021;1;10;2;6;6; ;877
16758;92;1;2021;1;10;2;1;6; ;728
16758;92;1;2021;1;10;2;2;6; ;728
16758;92;1;2021;1;10;2;3;6; ;728
16758;92;1;2021;1;10;2;4;6; ;728
16758;92;1;2021;1;10;2;5;6; ;728
16758;92;1;2021;1;10;2;6;6; ;728
16758;98;1;2021;1;10;2;1;6; ;1641
16758;98;1;2021;1;10;2;2;6; ;1641
16758;98;1;2021;1;10;2;3;6; ;1641
16758;98;1;2021;1;10;2;4;6; ;1641
16758;98;1;2021;1;10;2;5;6; ;1641
16758;98;1;2021;1;10;2;6;6; ;1641
16758;114;1;2021;1;10;2;1;1;1;701
16758;114;1;2021;1;10;2;2;1;1;701
16758;114;1;2021;1;10;2;3;1;1;701
16758;114;1;2021;1;10;2;4;6; ;701
16758;114;1;2021;1;10;2;5;6; ;701
16758;114;1;2021;1;10;2;6;6; ;701
16859;39;1;2021;1;10;2;1;6; ;783
16859;39;1;2021;1;10;2;2;6; ;783
16859;39;1;2021;1;10;2;3;6; ;783
16859;39;1;2021;1;10;2;4;6; ;783
16859;39;1;2021;1;10;2;5;6; ;783
16859;39;1;2021;1;10;2;6;6; ;783
16859;44;1;2021;1;10;2;1;6; ;501
16859;44;1;2021;1;10;2;2;6; ;501
16859;44;1;2021;1;10;2;3;6; ;501
16859;44;1;2021;1;10;2;4;6; ;501
16859;44;1;2021;1;10;2;5;6; ;501
16859;44;1;2021;1;10;2;6;6; ;501
16859;51;1;2021;1;10;2;1;6; ;534
16859;51;1;2021;1;10;2;2;6; ;534
16859;51;1;2021;1;10;2;3;6; ;534
16859;51;1;2021;1;10;2;4;6; ;534
16859;51;1;2021;1;10;2;5;6; ;534
16859;51;1;2021;1;10;2;6;6; ;534
16859;52;1;2021;1;10;2;1;6; ;590
16859;52;1;2021;1;10;2;2;6; ;590
16859;52;1;2021;1;10;2;3;6; ;590
16859;52;1;2021;1;10;2;4;6; ;590
16859;52;1;2021;1;10;2;5;6; ;590
16859;52;1;2021;1;10;2;6;6; ;590
16914;1;1;2021;1;10;2;1;6; ;246
16914;1;1;2021;1;10;2;2;6; ;246
16914;1;1;2021;1;10;2;3;6; ;246
16914;1;1;2021;1;10;2;4;6; ;246
16914;1;1;2021;1;10;2;5;6; ;246
16914;1;1;2021;1;10;2;6;6; ;246
16914;2;1;2021;1;10;2;1;6; ;123
16914;2;1;2021;1;10;2;2;6; ;123
16914;2;1;2021;1;10;2;3;6; ;123
16914;2;1;2021;1;10;2;4;6; ;123
16914;2;1;2021;1;10;2;5;6; ;123
16914;2;1;2021;1;10;2;6;6; ;123
17007;11;1;2021;1;10;2;1;6; ;839
17007;11;1;2021;1;10;2;2;6; ;839
17007;11;1;2021;1;10;2;3;6; ;839
17007;11;1;2021;1;10;2;4;6; ;839
17007;11;1;2021;1;10;2;5;6; ;839
17007;11;1;2021;1;10;2;6;6; ;839
17007;22;1;2021;1;10;2;1;6; ;945
17007;22;1;2021;1;10;2;2;6; ;945
17007;22;1;2021;1;10;2;3;6; ;945
17007;22;1;2021;1;10;2;4;6; ;945
17007;22;1;2021;1;10;2;5;6; ;945
17007;22;1;2021;1;10;2;6;6; ;945
17007;27;1;2021;1;10;2;1;6; ;575
17007;27;1;2021;1;10;2;2;6; ;575
17007;27;1;2021;1;10;2;3;6; ;575
17007;27;1;2021;1;10;2;4;6; ;575
17007;27;1;2021;1;10;2;5;6; ;575
17007;27;1;2021;1;10;2;6;6; ;575
17007;54;1;2021;1;10;2;1;6; ;839
17007;54;1;2021;1;10;2;2;6; ;839
17007;54;1;2021;1;10;2;3;6; ;839
17007;54;1;2021;1;10;2;4;6; ;839
17007;54;1;2021;1;10;2;5;6; ;839
17007;54;1;2021;1;10;2;6;6; ;839
17007;59;1;2021;1;10;2;1;6; ;1615
17007;59;1;2021;1;10;2;2;6; ;1615
17007;59;1;2021;1;10;2;3;6; ;1615
17007;59;1;2021;1;10;2;4;6; ;1615
17007;59;1;2021;1;10;2;5;6; ;1615
17007;59;1;2021;1;10;2;6;6; ;1615
17058;2;1;2021;1;10;2;1;6; ;602
17058;2;1;2021;1;10;2;2;6; ;602
17058;2;1;2021;1;10;2;3;6; ;602
17058;2;1;2021;1;10;2;4;6; ;602
17058;2;1;2021;1;10;2;5;6; ;602
17058;2;1;2021;1;10;2;6;6; ;602
17058;7;1;2021;1;10;2;1;6; ;1153
17058;7;1;2021;1;10;2;2;6; ;1153
17058;7;1;2021;1;10;2;3;6; ;1153
17058;7;1;2021;1;10;2;4;6; ;1153
17058;7;1;2021;1;10;2;5;6; ;1153
17058;7;1;2021;1;10;2;6;6; ;1153
17058;26;1;2021;1;10;2;1;6; ;602
17058;26;1;2021;1;10;2;2;1;1;602
17058;26;1;2021;1;10;2;3;6; ;602
17058;26;1;2021;1;10;2;4;6; ;602
17058;26;1;2021;1;10;2;5;6; ;602
17058;26;1;2021;1;10;2;6;6; ;602
17058;35;1;2021;1;10;2;1;6; ;514
17058;35;1;2021;1;10;2;2;6; ;514
17058;35;1;2021;1;10;2;3;6; ;514
17058;35;1;2021;1;10;2;4;6; ;514
17058;35;1;2021;1;10;2;5;6; ;514
17058;35;1;2021;1;10;2;6;6; ;514
17058;42;1;2021;1;10;2;1;6; ;452
17058;42;1;2021;1;10;2;2;6; ;452
17058;42;1;2021;1;10;2;3;6; ;452
17058;42;1;2021;1;10;2;4;6; ;452
17058;42;1;2021;1;10;2;5;6; ;452
17058;42;1;2021;1;10;2;6;6; ;452
17058;49;1;2021;1;10;2;1;6; ;515
17058;49;1;2021;1;10;2;2;6; ;515
17058;49;1;2021;1;10;2;3;6; ;515
17058;49;1;2021;1;10;2;4;6; ;515
17058;49;1;2021;1;10;2;5;6; ;515
17058;49;1;2021;1;10;2;6;6; ;515
17108;16;1;2021;1;10;2;1;6; ;693
17108;16;1;2021;1;10;2;2;6; ;693
17108;16;1;2021;1;10;2;3;6; ;693
17108;16;1;2021;1;10;2;4;6; ;693
17108;16;1;2021;1;10;2;5;6; ;693
17108;16;1;2021;1;10;2;6;6; ;693
17108;22;1;2021;1;10;2;1;6; ;346
17108;22;1;2021;1;10;2;2;1;6;346
17108;22;1;2021;1;10;2;3;6; ;346
17108;22;1;2021;1;10;2;4;6; ;346
17108;22;1;2021;1;10;2;5;6; ;346
17108;22;1;2021;1;10;2;6;6; ;346
17108;27;1;2021;1;10;2;1;1;1;375
17108;27;1;2021;1;10;2;2;1;1;375
17108;27;1;2021;1;10;2;3;1;1;375
17108;27;1;2021;1;10;2;4;6; ;375
17108;27;1;2021;1;10;2;5;1;1;375
17108;27;1;2021;1;10;2;6;6; ;375
17108;31;1;2021;1;10;2;1;6; ;340
17108;31;1;2021;1;10;2;2;6; ;340
17108;31;1;2021;1;10;2;3;6; ;340
17108;31;1;2021;1;10;2;4;6; ;340
17108;31;1;2021;1;10;2;5;6; ;340
17108;31;1;2021;1;10;2;6;6; ;340
17108;39;1;2021;1;10;2;1;6; ;333
17108;39;1;2021;1;10;2;2;6; ;333
17108;39;1;2021;1;10;2;3;6; ;333
17108;39;1;2021;1;10;2;4;6; ;333
17108;39;1;2021;1;10;2;5;6; ;333
17108;39;1;2021;1;10;2;6;6; ;333
17108;46;1;2021;1;10;2;1;6; ;358
17108;46;1;2021;1;10;2;2;6; ;358
17108;46;1;2021;1;10;2;3;6; ;358
17108;46;1;2021;1;10;2;4;6; ;358
17108;46;1;2021;1;10;2;5;6; ;358
17108;46;1;2021;1;10;2;6;6; ;358
17108;51;1;2021;1;10;2;1;6; ;375
17108;51;1;2021;1;10;2;2;6; ;375
17108;51;1;2021;1;10;2;3;6; ;375
17108;51;1;2021;1;10;2;4;6; ;375
17108;51;1;2021;1;10;2;5;6; ;375
17108;51;1;2021;1;10;2;6;6; ;375
17228;8;1;2021;1;10;2;1;6; ;539
17228;8;1;2021;1;10;2;2;6; ;539
17228;8;1;2021;1;10;2;3;6; ;539
17228;8;1;2021;1;10;2;4;6; ;539
17228;8;1;2021;1;10;2;5;6; ;539
17228;8;1;2021;1;10;2;6;6; ;539
17228;21;1;2021;1;10;2;1;6; ;1028
17228;21;1;2021;1;10;2;2;6; ;1028
17228;21;1;2021;1;10;2;3;6; ;1028
17228;21;1;2021;1;10;2;4;6; ;1028
17228;21;1;2021;1;10;2;5;6; ;1028
17228;21;1;2021;1;10;2;6;6; ;1028
17228;24;1;2021;1;10;2;1;6; ;564
17228;24;1;2021;1;10;2;2;6; ;564
17228;24;1;2021;1;10;2;3;6; ;564
17228;24;1;2021;1;10;2;4;6; ;564
17228;24;1;2021;1;10;2;5;6; ;564
17228;24;1;2021;1;10;2;6;6; ;564
17228;25;1;2021;1;10;2;1;1;6;500
17228;25;1;2021;1;10;2;2;6; ;500
17228;25;1;2021;1;10;2;3;6; ;500
17228;25;1;2021;1;10;2;4;6; ;500
17228;25;1;2021;1;10;2;5;6; ;500
17228;25;1;2021;1;10;2;6;6; ;500
17228;34;1;2021;1;10;2;1;6; ;500
17228;34;1;2021;1;10;2;2;1;6;500
17228;34;1;2021;1;10;2;3;6; ;500
17228;34;1;2021;1;10;2;4;6; ;500
17228;34;1;2021;1;10;2;5;6; ;500
17228;34;1;2021;1;10;2;6;6; ;500
17228;41;1;2021;1;10;2;1;6; ;500
17228;41;1;2021;1;10;2;2;6; ;500
17228;41;1;2021;1;10;2;3;6; ;500
17228;41;1;2021;1;10;2;4;6; ;500
17228;41;1;2021;1;10;2;5;6; ;500
17228;41;1;2021;1;10;2;6;6; ;500
17228;51;1;2021;1;10;2;1;6; ;423
17228;51;1;2021;1;10;2;2;6; ;423
17228;51;1;2021;1;10;2;3;6; ;423
17228;51;1;2021;1;10;2;4;6; ;423
17228;51;1;2021;1;10;2;5;6; ;423
17228;51;1;2021;1;10;2;6;6; ;423
17228;58;1;2021;1;10;2;1;6; ;1445
17228;58;1;2021;1;10;2;2;6; ;1445
17228;58;1;2021;1;10;2;3;6; ;1445
17228;58;1;2021;1;10;2;4;6; ;1445
17228;58;1;2021;1;10;2;5;6; ;1445
17228;58;1;2021;1;10;2;6;6; ;1445
17230;8;1;2021;1;10;2;1;6; ;526
17230;8;1;2021;1;10;2;2;6; ;526
17230;8;1;2021;1;10;2;3;6; ;526
17230;8;1;2021;1;10;2;4;6; ;526
17230;8;1;2021;1;10;2;5;1;6;526
17230;8;1;2021;1;10;2;6;6; ;526
17230;18;1;2021;1;10;2;1;6; ;263
17230;18;1;2021;1;10;2;2;1;6;263
17230;18;1;2021;1;10;2;3;6; ;263
17230;18;1;2021;1;10;2;4;6; ;263
17230;18;1;2021;1;10;2;5;6; ;263
17230;18;1;2021;1;10;2;6;6; ;263
17230;24;1;2021;1;10;2;1;6; ;195
17230;24;1;2021;1;10;2;2;6; ;195
17230;24;1;2021;1;10;2;3;6; ;195
17230;24;1;2021;1;10;2;4;6; ;195
17230;24;1;2021;1;10;2;5;6; ;195
17230;24;1;2021;1;10;2;6;6; ;195
17230;27;1;2021;1;10;2;1;6; ;275
17230;27;1;2021;1;10;2;2;6; ;275
17230;27;1;2021;1;10;2;3;6; ;275
17230;27;1;2021;1;10;2;4;6; ;275
17230;27;1;2021;1;10;2;5;6; ;275
17230;27;1;2021;1;10;2;6;1;1;275
17230;41;1;2021;1;10;2;1;6; ;549
17230;41;1;2021;1;10;2;2;6; ;549
17230;41;1;2021;1;10;2;3;6; ;549
17230;41;1;2021;1;10;2;4;6; ;549
17230;41;1;2021;1;10;2;5;6; ;549
17230;41;1;2021;1;10;2;6;6; ;549
17270;6;1;2021;6;10;3;1;6; ;1046
17270;6;1;2021;6;10;3;2;6; ;1046
17270;6;1;2021;6;10;3;3;6; ;1046
17270;6;1;2021;6;10;3;4;6; ;1046
17270;6;1;2021;6;10;3;5;6; ;1046
17270;6;1;2021;6;10;3;6;6; ;1046
17270;12;1;2021;6;10;3;1;6; ;551
17270;12;1;2021;6;10;3;2;6; ;551
17270;12;1;2021;6;10;3;3;6; ;551
17270;12;1;2021;6;10;3;4;6; ;551
17270;12;1;2021;6;10;3;5;6; ;551
17270;12;1;2021;6;10;3;6;6; ;551
17270;29;1;2021;6;10;3;1;6; ;357
17270;29;1;2021;6;10;3;2;6; ;357
17270;29;1;2021;6;10;3;3;6; ;357
17270;29;1;2021;6;10;3;4;6; ;357
17270;29;1;2021;6;10;3;5;6; ;357
17270;29;1;2021;6;10;3;6;6; ;357
17270;32;1;2021;6;10;3;1;6; ;529
17270;32;1;2021;6;10;3;2;6; ;529
17270;32;1;2021;6;10;3;3;6; ;529
17270;32;1;2021;6;10;3;4;6; ;529
17270;32;1;2021;6;10;3;5;6; ;529
17270;32;1;2021;6;10;3;6;6; ;529
17270;34;1;2021;6;10;3;1;6; ;529
17270;34;1;2021;6;10;3;2;6; ;529
17270;34;1;2021;6;10;3;3;6; ;529
17270;34;1;2021;6;10;3;4;6; ;529
17270;34;1;2021;6;10;3;5;6; ;529
17270;34;1;2021;6;10;3;6;6; ;529
17270;60;1;2021;6;10;3;1;6; ;470
17270;60;1;2021;6;10;3;2;6; ;470
17270;60;1;2021;6;10;3;3;6; ;470
17270;60;1;2021;6;10;3;4;6; ;470
17270;60;1;2021;6;10;3;5;6; ;470
17270;60;1;2021;6;10;3;6;6; ;470
17270;63;1;2021;6;10;3;1;6; ;395
17270;63;1;2021;6;10;3;2;6; ;395
17270;63;1;2021;6;10;3;3;6; ;395
17270;63;1;2021;6;10;3;4;6; ;395
17270;63;1;2021;6;10;3;5;6; ;395
17270;63;1;2021;6;10;3;6;6; ;395
17359;1;1;2021;1;10;2;1;6; ;448
17359;1;1;2021;1;10;2;2;6; ;448
17359;1;1;2021;1;10;2;3;6; ;448
17359;1;1;2021;1;10;2;4;6; ;448
17359;1;1;2021;1;10;2;5;6; ;448
17359;1;1;2021;1;10;2;6;6; ;448
17359;11;1;2021;1;10;2;1;1;6;1097
17359;11;1;2021;1;10;2;2;6; ;1097
17359;11;1;2021;1;10;2;3;6; ;1097
17359;11;1;2021;1;10;2;4;6; ;1097
17359;11;1;2021;1;10;2;5;6; ;1097
17359;11;1;2021;1;10;2;6;6; ;1097
17359;24;1;2021;1;10;2;1;6; ;406
17359;24;1;2021;1;10;2;2;6; ;406
17359;24;1;2021;1;10;2;3;6; ;406
17359;24;1;2021;1;10;2;4;6; ;406
17359;24;1;2021;1;10;2;5;6; ;406
17359;24;1;2021;1;10;2;6;6; ;406
17359;29;1;2021;1;10;2;1;6; ;401
17359;29;1;2021;1;10;2;2;6; ;401
17359;29;1;2021;1;10;2;3;6; ;401
17359;29;1;2021;1;10;2;4;6; ;401
17359;29;1;2021;1;10;2;5;6; ;401
17359;29;1;2021;1;10;2;6;6; ;401
17359;52;1;2021;1;10;2;1;6; ;570
17359;52;1;2021;1;10;2;2;6; ;570
17359;52;1;2021;1;10;2;3;6; ;570
17359;52;1;2021;1;10;2;4;6; ;570
17359;52;1;2021;1;10;2;5;6; ;570
17359;52;1;2021;1;10;2;6;6; ;570
17392;5;1;2021;6;10;3;1;6; ;595
17392;5;1;2021;6;10;3;2;6; ;595
17392;5;1;2021;6;10;3;3;6; ;595
17392;5;1;2021;6;10;3;4;6; ;595
17392;5;1;2021;6;10;3;5;6; ;595
17392;5;1;2021;6;10;3;6;6; ;595
17392;35;1;2021;6;10;3;1;6; ;595
17392;35;1;2021;6;10;3;2;6; ;595
17392;35;1;2021;6;10;3;3;6; ;595
17392;35;1;2021;6;10;3;4;6; ;595
17392;35;1;2021;6;10;3;5;6; ;595
17392;35;1;2021;6;10;3;6;1;6;595
17392;43;1;2021;6;10;3;1;6; ;534
17392;43;1;2021;6;10;3;2;1;6;534
17392;43;1;2021;6;10;3;3;6; ;534
17392;43;1;2021;6;10;3;4;6; ;534
17392;43;1;2021;6;10;3;5;6; ;534
17392;43;1;2021;6;10;3;6;6; ;534
17392;46;1;2021;6;10;3;1;6; ;612
17392;46;1;2021;6;10;3;2;6; ;612
17392;46;1;2021;6;10;3;3;6; ;612
17392;46;1;2021;6;10;3;4;6; ;612
17392;46;1;2021;6;10;3;5;6; ;612
17392;46;1;2021;6;10;3;6;6; ;612
17450;7;1;2021;1;10;2;1;6; ;394
17450;7;1;2021;1;10;2;2;6; ;394
17450;7;1;2021;1;10;2;3;6; ;394
17450;7;1;2021;1;10;2;4;6; ;394
17450;7;1;2021;1;10;2;5;6; ;394
17450;7;1;2021;1;10;2;6;6; ;394
17450;12;1;2021;1;10;2;1;1;1;346
17450;12;1;2021;1;10;2;2;1;1;346
17450;12;1;2021;1;10;2;3;1;1;346
17450;12;1;2021;1;10;2;4;1;1;346
17450;12;1;2021;1;10;2;5;1;1;346
17450;12;1;2021;1;10;2;6;6; ;346
17450;25;1;2021;1;10;2;1;6; ;819
17450;25;1;2021;1;10;2;2;6; ;819
17450;25;1;2021;1;10;2;3;6; ;819
17450;25;1;2021;1;10;2;4;6; ;819
17450;25;1;2021;1;10;2;5;6; ;819
17450;25;1;2021;1;10;2;6;6; ;819
17450;28;1;2021;1;10;2;1;6; ;788
17450;28;1;2021;1;10;2;2;6; ;788
17450;28;1;2021;1;10;2;3;6; ;788
17450;28;1;2021;1;10;2;4;6; ;788
17450;28;1;2021;1;10;2;5;6; ;788
17450;28;1;2021;1;10;2;6;6; ;788
17450;51;1;2021;1;10;2;1;6; ;461
17450;51;1;2021;1;10;2;2;6; ;461
17450;51;1;2021;1;10;2;3;6; ;461
17450;51;1;2021;1;10;2;4;6; ;461
17450;51;1;2021;1;10;2;5;6; ;461
17450;51;1;2021;1;10;2;6;6; ;461
17450;53;1;2021;1;10;2;1;1;6;441
17450;53;1;2021;1;10;2;2;6; ;441
17450;53;1;2021;1;10;2;3;1;6;441
17450;53;1;2021;1;10;2;4;1;6;441
17450;53;1;2021;1;10;2;5;6; ;441
17450;53;1;2021;1;10;2;6;6; ;441
17450;55;1;2021;1;10;2;1;6; ;327
17450;55;1;2021;1;10;2;2;6; ;327
17450;55;1;2021;1;10;2;3;6; ;327
17450;55;1;2021;1;10;2;4;6; ;327
17450;55;1;2021;1;10;2;5;6; ;327
17450;55;1;2021;1;10;2;6;6; ;327
17450;73;1;2021;1;10;2;1;6; ;327
17450;73;1;2021;1;10;2;2;6; ;327
17450;73;1;2021;1;10;2;3;6; ;327
17450;73;1;2021;1;10;2;4;6; ;327
17450;73;1;2021;1;10;2;5;6; ;327
17450;73;1;2021;1;10;2;6;6; ;327
17489;18;1;2021;1;10;2;1;6; ;301
17489;18;1;2021;1;10;2;2;6; ;301
17489;18;1;2021;1;10;2;3;6; ;301
17489;18;1;2021;1;10;2;4;6; ;301
17489;18;1;2021;1;10;2;5;6; ;301
17489;18;1;2021;1;10;2;6;6; ;301
17489;21;1;2021;1;10;2;1;6; ;301
17489;21;1;2021;1;10;2;2;6; ;301
17489;21;1;2021;1;10;2;3;6; ;301
17489;21;1;2021;1;10;2;4;6; ;301
17489;21;1;2021;1;10;2;5;6; ;301
17489;21;1;2021;1;10;2;6;6; ;301
17489;28;1;2021;1;10;2;1;6; ;312
17489;28;1;2021;1;10;2;2;6; ;312
17489;28;1;2021;1;10;2;3;6; ;312
17489;28;1;2021;1;10;2;4;6; ;312
17489;28;1;2021;1;10;2;5;6; ;312
17489;28;1;2021;1;10;2;6;6; ;312
17489;38;1;2021;1;10;2;1;6; ;341
17489;38;1;2021;1;10;2;2;6; ;341
17489;38;1;2021;1;10;2;3;6; ;341
17489;38;1;2021;1;10;2;4;6; ;341
17489;38;1;2021;1;10;2;5;6; ;341
17489;38;1;2021;1;10;2;6;6; ;341
17489;40;1;2021;1;10;2;1;6; ;352
17489;40;1;2021;1;10;2;2;6; ;352
17489;40;1;2021;1;10;2;3;6; ;352
17489;40;1;2021;1;10;2;4;6; ;352
17489;40;1;2021;1;10;2;5;6; ;352
17489;40;1;2021;1;10;2;6;6; ;352
17489;41;1;2021;1;10;2;1;6; ;376
17489;41;1;2021;1;10;2;2;1;1;376
17489;41;1;2021;1;10;2;3;6; ;376
17489;41;1;2021;1;10;2;4;6; ;376
17489;41;1;2021;1;10;2;5;6; ;376
17489;41;1;2021;1;10;2;6;6; ;376
17566;14;1;2021;1;10;2;1;6; ;690
17566;14;1;2021;1;10;2;2;6; ;690
17566;14;1;2021;1;10;2;3;6; ;690
17566;14;1;2021;1;10;2;4;6; ;690
17566;14;1;2021;1;10;2;5;6; ;690
17566;14;1;2021;1;10;2;6;6; ;690
17566;16;1;2021;1;10;2;1;6; ;1081
17566;16;1;2021;1;10;2;2;6; ;1081
17566;16;1;2021;1;10;2;3;6; ;1081
17566;16;1;2021;1;10;2;4;6; ;1081
17566;16;1;2021;1;10;2;5;6; ;1081
17566;16;1;2021;1;10;2;6;6; ;1081
17566;17;1;2021;1;10;2;1;6; ;1919
17566;17;1;2021;1;10;2;2;6; ;1919
17566;17;1;2021;1;10;2;3;6; ;1919
17566;17;1;2021;1;10;2;4;6; ;1919
17566;17;1;2021;1;10;2;5;6; ;1919
17566;17;1;2021;1;10;2;6;6; ;1919
17566;22;1;2021;1;10;2;1;6; ;541
17566;22;1;2021;1;10;2;2;6; ;541
17566;22;1;2021;1;10;2;3;6; ;541
17566;22;1;2021;1;10;2;4;6; ;541
17566;22;1;2021;1;10;2;5;6; ;541
17566;22;1;2021;1;10;2;6;6; ;541
17566;31;1;2021;1;10;2;1;6; ;640
17566;31;1;2021;1;10;2;2;6; ;640
17566;31;1;2021;1;10;2;3;6; ;640
17566;31;1;2021;1;10;2;4;6; ;640
17566;31;1;2021;1;10;2;5;6; ;640
17566;31;1;2021;1;10;2;6;6; ;640
17702;5;1;2021;6;10;3;1;6; ;431
17702;5;1;2021;6;10;3;2;1;6;431
17702;5;1;2021;6;10;3;3;6; ;431
17702;5;1;2021;6;10;3;4;6; ;431
17702;5;1;2021;6;10;3;5;6; ;431
17702;5;1;2021;6;10;3;6;6; ;431
17702;8;1;2021;6;10;3;1;6; ;1416
17702;8;1;2021;6;10;3;2;6; ;1416
17702;8;1;2021;6;10;3;3;6; ;1416
17702;8;1;2021;6;10;3;4;6; ;1416
17702;8;1;2021;6;10;3;5;6; ;1416
17702;8;1;2021;6;10;3;6;6; ;1416
17702;34;1;2021;6;10;3;1;6; ;431
17702;34;1;2021;6;10;3;2;6; ;431
17702;34;1;2021;6;10;3;3;6; ;431
17702;34;1;2021;6;10;3;4;6; ;431
17702;34;1;2021;6;10;3;5;6; ;431
17702;34;1;2021;6;10;3;6;6; ;431
17702;37;1;2021;6;10;3;1;6; ;431
17702;37;1;2021;6;10;3;2;6; ;431
17702;37;1;2021;6;10;3;3;6; ;431
17702;37;1;2021;6;10;3;4;6; ;431
17702;37;1;2021;6;10;3;5;6; ;431
17702;37;1;2021;6;10;3;6;6; ;431
17702;45;1;2021;6;10;3;1;6; ;498
17702;45;1;2021;6;10;3;2;6; ;498
17702;45;1;2021;6;10;3;3;6; ;498
17702;45;1;2021;6;10;3;4;6; ;498
17702;45;1;2021;6;10;3;5;6; ;498
17702;45;1;2021;6;10;3;6;6; ;498
17702;54;1;2021;6;10;3;1;1;6;328
17702;54;1;2021;6;10;3;2;1;6;328
