UPM;NVIVI;NHOGA;ANIO;AREA;DPTOV;ESTGEO;L07A;P701C;P702;P702SEXO;P703;P704;P705;P706;FEX_MUJER
622;19;1;2021;1;0;1;2;6; ; ; ; ; ; ;743
622;19;1;2021;1;0;1;3;6; ; ; ; ; ; ;743
622;19;1;2021;1;0;1;4;6; ; ; ; ; ; ;743
622;19;1;2021;1;0;1;5;6; ; ; ; ; ; ;743
622;19;1;2021;1;0;1;6;6; ; ; ; ; ; ;743
622;19;1;2021;1;0;1;7;6; ; ; ; ; ; ;743
622;19;1;2021;1;0;1;8;6; ; ; ; ; ; ;743
622;19;1;2021;1;0;1;9;6; ; ; ; ; ; ;743
622;19;1;2021;1;0;1;10;6; ; ; ; ; ; ;743
622;19;1;2021;1;0;1;11;6; ; ; ; ; ; ;743
622;19;1;2021;1;0;1;12;6; ; ; ; ; ; ;743
622;19;1;2021;1;0;1;13;6; ; ; ; ; ; ;743
622;19;1;2021;1;0;1;14;6; ; ; ; ; ; ;743
622;19;1;2021;1;0;1;15;6; ; ; ; ; ; ;743
622;19;1;2021;1;0;1;16;6; ; ; ; ; ; ;743
622;19;1;2021;1;0;1;17;6; ; ; ; ; ; ;743
622;19;1;2021;1;0;1;18;6; ; ; ; ; ; ;743
622;19;1;2021;1;0;1;19;6; ; ; ; ; ; ;743
622;19;1;2021;1;0;1;20;6; ; ; ; ; ; ;743
622;23;1;2021;1;0;1;1;6; ; ; ; ; ; ;543
622;23;1;2021;1;0;1;2;6; ; ; ; ; ; ;543
622;23;1;2021;1;0;1;3;6; ; ; ; ; ; ;543
622;23;1;2021;1;0;1;4;6; ; ; ; ; ; ;543
622;23;1;2021;1;0;1;5;6; ; ; ; ; ; ;543
622;23;1;2021;1;0;1;6;6; ; ; ; ; ; ;543
622;23;1;2021;1;0;1;7;6; ; ; ; ; ; ;543
622;23;1;2021;1;0;1;8;6; ; ; ; ; ; ;543
622;23;1;2021;1;0;1;9;6; ; ; ; ; ; ;543
622;23;1;2021;1;0;1;10;6; ; ; ; ; ; ;543
622;23;1;2021;1;0;1;11;6; ; ; ; ; ; ;543
622;23;1;2021;1;0;1;12;6; ; ; ; ; ; ;543
622;23;1;2021;1;0;1;13;1;2;6;1;2;1;6;543
622;23;1;2021;1;0;1;14;6; ; ; ; ; ; ;543
622;23;1;2021;1;0;1;15;6; ; ; ; ; ; ;543
622;23;1;2021;1;0;1;16;6; ; ; ; ; ; ;543
622;23;1;2021;1;0;1;17;6; ; ; ; ; ; ;543
622;23;1;2021;1;0;1;18;6; ; ; ; ; ; ;543
622;23;1;2021;1;0;1;19;6; ; ; ; ; ; ;543
622;23;1;2021;1;0;1;20;6; ; ; ; ; ; ;543
622;27;1;2021;1;0;1;1;6; ; ; ; ; ; ;201
622;27;1;2021;1;0;1;2;6; ; ; ; ; ; ;201
622;27;1;2021;1;0;1;3;6; ; ; ; ; ; ;201
622;27;1;2021;1;0;1;4;6; ; ; ; ; ; ;201
622;27;1;2021;1;0;1;5;6; ; ; ; ; ; ;201
622;27;1;2021;1;0;1;6;6; ; ; ; ; ; ;201
622;27;1;2021;1;0;1;7;6; ; ; ; ; ; ;201
622;27;1;2021;1;0;1;8;6; ; ; ; ; ; ;201
622;27;1;2021;1;0;1;9;6; ; ; ; ; ; ;201
622;27;1;2021;1;0;1;10;6; ; ; ; ; ; ;201
622;27;1;2021;1;0;1;11;6; ; ; ; ; ; ;201
622;27;1;2021;1;0;1;12;6; ; ; ; ; ; ;201
622;27;1;2021;1;0;1;13;6; ; ; ; ; ; ;201
622;27;1;2021;1;0;1;14;6; ; ; ; ; ; ;201
622;27;1;2021;1;0;1;15;6; ; ; ; ; ; ;201
622;27;1;2021;1;0;1;16;6; ; ; ; ; ; ;201
622;27;1;2021;1;0;1;17;6; ; ; ; ; ; ;201
622;27;1;2021;1;0;1;18;6; ; ; ; ; ; ;201
622;27;1;2021;1;0;1;19;6; ; ; ; ; ; ;201
622;27;1;2021;1;0;1;20;6; ; ; ; ; ; ;201
622;28;1;2021;1;0;1;1;6; ; ; ; ; ; ;639
622;28;1;2021;1;0;1;2;6; ; ; ; ; ; ;639
622;28;1;2021;1;0;1;3;6; ; ; ; ; ; ;639
622;28;1;2021;1;0;1;4;6; ; ; ; ; ; ;639
622;28;1;2021;1;0;1;5;6; ; ; ; ; ; ;639
622;28;1;2021;1;0;1;6;6; ; ; ; ; ; ;639
622;28;1;2021;1;0;1;7;6; ; ; ; ; ; ;639
622;28;1;2021;1;0;1;8;6; ; ; ; ; ; ;639
622;28;1;2021;1;0;1;9;6; ; ; ; ; ; ;639
622;28;1;2021;1;0;1;10;6; ; ; ; ; ; ;639
