UPM;NVIVI;NHOGA;ANIO;AREA;DPTOV;ESTGEO;L1005;P1005;P1006;FEX_MUJER
7408;41;1;2021;6;4;3;4;6; ;1533
7408;41;1;2021;6;4;3;5;6; ;1533
7408;41;1;2021;6;4;3;6;6; ;1533
7513;27;1;2021;1;4;2;1;6; ;660
7513;27;1;2021;1;4;2;2;6; ;660
7513;27;1;2021;1;4;2;3;6; ;660
7513;27;1;2021;1;4;2;4;6; ;660
7513;27;1;2021;1;4;2;5;6; ;660
7513;27;1;2021;1;4;2;6;6; ;660
7513;31;1;2021;1;4;2;1;6; ;662
7513;31;1;2021;1;4;2;2;6; ;662
7513;31;1;2021;1;4;2;3;6; ;662
7513;31;1;2021;1;4;2;4;6; ;662
7513;31;1;2021;1;4;2;5;6; ;662
7513;31;1;2021;1;4;2;6;6; ;662
7513;53;1;2021;1;4;2;1;1;6;330
7513;53;1;2021;1;4;2;2;6; ;330
7513;53;1;2021;1;4;2;3;6; ;330
7513;53;1;2021;1;4;2;4;6; ;330
7513;53;1;2021;1;4;2;5;6; ;330
7513;53;1;2021;1;4;2;6;6; ;330
7559;6;1;2021;6;4;3;1;6; ;317
7559;6;1;2021;6;4;3;2;6; ;317
7559;6;1;2021;6;4;3;3;6; ;317
7559;6;1;2021;6;4;3;4;6; ;317
7559;6;1;2021;6;4;3;5;6; ;317
7559;6;1;2021;6;4;3;6;6; ;317
7559;14;1;2021;6;4;3;1;6; ;262
7559;14;1;2021;6;4;3;2;6; ;262
7559;14;1;2021;6;4;3;3;6; ;262
7559;14;1;2021;6;4;3;4;6; ;262
7559;14;1;2021;6;4;3;5;6; ;262
7559;14;1;2021;6;4;3;6;6; ;262
7559;27;1;2021;6;4;3;1;6; ;1047
7559;27;1;2021;6;4;3;2;1;6;1047
7559;27;1;2021;6;4;3;3;6; ;1047
7559;27;1;2021;6;4;3;4;6; ;1047
7559;27;1;2021;6;4;3;5;6; ;1047
7559;27;1;2021;6;4;3;6;6; ;1047
7559;30;1;2021;6;4;3;1;6; ;791
7559;30;1;2021;6;4;3;2;6; ;791
7559;30;1;2021;6;4;3;3;6; ;791
7559;30;1;2021;6;4;3;4;6; ;791
7559;30;1;2021;6;4;3;5;6; ;791
7559;30;1;2021;6;4;3;6;6; ;791
7559;31;1;2021;6;4;3;1;6; ;523
7559;31;1;2021;6;4;3;2;1;6;523
7559;31;1;2021;6;4;3;3;6; ;523
7559;31;1;2021;6;4;3;4;6; ;523
7559;31;1;2021;6;4;3;5;6; ;523
7559;31;1;2021;6;4;3;6;6; ;523
7660;12;1;2021;6;4;3;1;6; ;311
7660;12;1;2021;6;4;3;2;1;6;311
7660;12;1;2021;6;4;3;3;1;6;311
7660;12;1;2021;6;4;3;4;1;6;311
7660;12;1;2021;6;4;3;5;1;6;311
7660;12;1;2021;6;4;3;6;1;6;311
7777;3;1;2021;1;5;2;1;1;6;270
7777;3;1;2021;1;5;2;2;1;6;270
7777;3;1;2021;1;5;2;3;1;6;270
7777;3;1;2021;1;5;2;4;1;6;270
7777;3;1;2021;1;5;2;5;1;6;270
7777;3;1;2021;1;5;2;6;1;6;270
7777;27;1;2021;1;5;2;1;1;6;317
7777;27;1;2021;1;5;2;2;1;6;317
7777;27;1;2021;1;5;2;3;1;6;317
7777;27;1;2021;1;5;2;4;6; ;317
7777;27;1;2021;1;5;2;5;1;6;317
7777;27;1;2021;1;5;2;6;1;6;317
7777;44;1;2021;1;5;2;1;1;6;317
7777;44;1;2021;1;5;2;2;6; ;317
7777;44;1;2021;1;5;2;3;6; ;317
7777;44;1;2021;1;5;2;4;6; ;317
7777;44;1;2021;1;5;2;5;6; ;317
7777;44;1;2021;1;5;2;6;6; ;317
7783;17;1;2021;1;5;2;1;6; ;398
7783;17;1;2021;1;5;2;2;1;6;398
7783;17;1;2021;1;5;2;3;6; ;398
7783;17;1;2021;1;5;2;4;6; ;398
7783;17;1;2021;1;5;2;5;6; ;398
7783;17;1;2021;1;5;2;6;6; ;398
7783;51;1;2021;1;5;2;1;6; ;2245
7783;51;1;2021;1;5;2;2;6; ;2245
7783;51;1;2021;1;5;2;3;6; ;2245
7783;51;1;2021;1;5;2;4;6; ;2245
7783;51;1;2021;1;5;2;5;6; ;2245
7783;51;1;2021;1;5;2;6;6; ;2245
7783;79;1;2021;1;5;2;1;6; ;1495
7783;79;1;2021;1;5;2;2;1;6;1495
7783;79;1;2021;1;5;2;3;1;6;1495
7783;79;1;2021;1;5;2;4;6; ;1495
7783;79;1;2021;1;5;2;5;6; ;1495
7783;79;1;2021;1;5;2;6;1;6;1495
7804;25;1;2021;1;5;2;1;6; ;538
7804;25;1;2021;1;5;2;2;1;1;538
7804;25;1;2021;1;5;2;3;1;1;538
7804;25;1;2021;1;5;2;4;6; ;538
7804;25;1;2021;1;5;2;5;6; ;538
7804;25;1;2021;1;5;2;6;1;1;538
7804;78;1;2021;1;5;2;1;6; ;564
7804;78;1;2021;1;5;2;2;6; ;564
7804;78;1;2021;1;5;2;3;6; ;564
7804;78;1;2021;1;5;2;4;6; ;564
7804;78;1;2021;1;5;2;5;6; ;564
7804;78;1;2021;1;5;2;6;6; ;564
7814;53;1;2021;1;5;2;1;6; ;501
7814;53;1;2021;1;5;2;2;6; ;501
7814;53;1;2021;1;5;2;3;6; ;501
7814;53;1;2021;1;5;2;4;6; ;501
7814;53;1;2021;1;5;2;5;6; ;501
7814;53;1;2021;1;5;2;6;6; ;501
7878;13;1;2021;1;5;2;1;1;6;776
7878;13;1;2021;1;5;2;2;6; ;776
7878;13;1;2021;1;5;2;3;6; ;776
7878;13;1;2021;1;5;2;4;6; ;776
7878;13;1;2021;1;5;2;5;6; ;776
7878;13;1;2021;1;5;2;6;1;6;776
7878;17;1;2021;1;5;2;1;6; ;1661
7878;17;1;2021;1;5;2;2;6; ;1661
7878;17;1;2021;1;5;2;3;6; ;1661
7878;17;1;2021;1;5;2;4;6; ;1661
7878;17;1;2021;1;5;2;5;6; ;1661
7878;17;1;2021;1;5;2;6;6; ;1661
7878;43;1;2021;1;5;2;1;6; ;830
7878;43;1;2021;1;5;2;2;6; ;830
7878;43;1;2021;1;5;2;3;6; ;830
7878;43;1;2021;1;5;2;4;6; ;830
7878;43;1;2021;1;5;2;5;6; ;830
7878;43;1;2021;1;5;2;6;6; ;830
7995;26;1;2021;1;5;2;1;6; ;506
7995;26;1;2021;1;5;2;2;6; ;506
7995;26;1;2021;1;5;2;3;6; ;506
7995;26;1;2021;1;5;2;4;6; ;506
7995;26;1;2021;1;5;2;5;6; ;506
7995;26;1;2021;1;5;2;6;6; ;506
7995;48;1;2021;1;5;2;1;6; ;1581
7995;48;1;2021;1;5;2;2;6; ;1581
7995;48;1;2021;1;5;2;3;6; ;1581
7995;48;1;2021;1;5;2;4;6; ;1581
7995;48;1;2021;1;5;2;5;6; ;1581
7995;48;1;2021;1;5;2;6;6; ;1581
7995;53;1;2021;1;5;2;1;1;6;1263
7995;53;1;2021;1;5;2;2;1;6;1263
7995;53;1;2021;1;5;2;3;1;6;1263
7995;53;1;2021;1;5;2;4;1;6;1263
7995;53;1;2021;1;5;2;5;6; ;1263
7995;53;1;2021;1;5;2;6;1;6;1263
8139;15;1;2021;6;5;3;1;6; ;259
8139;15;1;2021;6;5;3;2;1;6;259
8139;15;1;2021;6;5;3;3;6; ;259
8139;15;1;2021;6;5;3;4;6; ;259
8139;15;1;2021;6;5;3;5;6; ;259
8139;15;1;2021;6;5;3;6;6; ;259
8139;22;1;2021;6;5;3;1;6; ;317
8139;22;1;2021;6;5;3;2;6; ;317
8139;22;1;2021;6;5;3;3;6; ;317
8139;22;1;2021;6;5;3;4;6; ;317
8139;22;1;2021;6;5;3;5;6; ;317
8139;22;1;2021;6;5;3;6;6; ;317
8139;23;1;2021;6;5;3;1;1;6;323
8139;23;1;2021;6;5;3;2;1;6;323
8139;23;1;2021;6;5;3;3;6; ;323
8139;23;1;2021;6;5;3;4;6; ;323
8139;23;1;2021;6;5;3;5;6; ;323
8139;23;1;2021;6;5;3;6;1;6;323
8180;42;1;2021;6;5;3;1;6; ;988
8180;42;1;2021;6;5;3;2;6; ;988
8180;42;1;2021;6;5;3;3;6; ;988
8180;42;1;2021;6;5;3;4;6; ;988
8180;42;1;2021;6;5;3;5;6; ;988
8180;42;1;2021;6;5;3;6;1;1;988
8180;47;1;2021;6;5;3;1;6; ;408
8180;47;1;2021;6;5;3;2;6; ;408
8180;47;1;2021;6;5;3;3;6; ;408
8180;47;1;2021;6;5;3;4;6; ;408
8180;47;1;2021;6;5;3;5;6; ;408
8180;47;1;2021;6;5;3;6;6; ;408
8384;26;1;2021;1;5;2;1;6; ;784
8384;26;1;2021;1;5;2;2;6; ;784
8384;26;1;2021;1;5;2;3;6; ;784
8384;26;1;2021;1;5;2;4;6; ;784
8384;26;1;2021;1;5;2;5;6; ;784
8384;26;1;2021;1;5;2;6;6; ;784
8384;83;1;2021;1;5;2;1;6; ;878
8384;83;1;2021;1;5;2;2;1;6;878
8384;83;1;2021;1;5;2;3;1;6;878
8384;83;1;2021;1;5;2;4;6; ;878
8384;83;1;2021;1;5;2;5;6; ;878
8384;83;1;2021;1;5;2;6;1;6;878
8407;16;1;2021;1;5;2;1;6; ;1009
8407;16;1;2021;1;5;2;2;6; ;1009
8407;16;1;2021;1;5;2;3;6; ;1009
8407;16;1;2021;1;5;2;4;6; ;1009
8407;16;1;2021;1;5;2;5;6; ;1009
8407;16;1;2021;1;5;2;6;6; ;1009
8414;41;1;2021;1;5;2;1;1;1;3291
8414;41;1;2021;1;5;2;2;6; ;3291
8414;41;1;2021;1;5;2;3;6; ;3291
8414;41;1;2021;1;5;2;4;6; ;3291
8414;41;1;2021;1;5;2;5;6; ;3291
8414;41;1;2021;1;5;2;6;6; ;3291
8414;64;1;2021;1;5;2;1;6; ;2983
8414;64;1;2021;1;5;2;2;6; ;2983
8414;64;1;2021;1;5;2;3;6; ;2983
8414;64;1;2021;1;5;2;4;6; ;2983
8414;64;1;2021;1;5;2;5;6; ;2983
8414;64;1;2021;1;5;2;6;6; ;2983
8489;3;1;2021;1;5;2;1;1;6;1051
8489;3;1;2021;1;5;2;2;1;6;1051
8489;3;1;2021;1;5;2;3;6; ;1051
8489;3;1;2021;1;5;2;4;6; ;1051
8489;3;1;2021;1;5;2;5;1;6;1051
8489;3;1;2021;1;5;2;6;1;6;1051
8489;6;1;2021;1;5;2;1;6; ;1237
8489;6;1;2021;1;5;2;2;6; ;1237
8489;6;1;2021;1;5;2;3;6; ;1237
8489;6;1;2021;1;5;2;4;6; ;1237
8489;6;1;2021;1;5;2;5;6; ;1237
8489;6;1;2021;1;5;2;6;6; ;1237
8489;7;1;2021;1;5;2;1;6; ;393
8489;7;1;2021;1;5;2;2;1;6;393
8489;7;1;2021;1;5;2;3;6; ;393
8489;7;1;2021;1;5;2;4;6; ;393
8489;7;1;2021;1;5;2;5;1;6;393
8489;7;1;2021;1;5;2;6;1;6;393
8489;24;1;2021;1;5;2;1;6; ;618
8489;24;1;2021;1;5;2;2;1;6;618
8489;24;1;2021;1;5;2;3;1;6;618
8489;24;1;2021;1;5;2;4;6; ;618
8489;24;1;2021;1;5;2;5;6; ;618
8489;24;1;2021;1;5;2;6;6; ;618
8489;64;1;2021;1;5;2;1;1;6;410
8489;64;1;2021;1;5;2;2;1;6;410
8489;64;1;2021;1;5;2;3;1;6;410
8489;64;1;2021;1;5;2;4;1;6;410
8489;64;1;2021;1;5;2;5;1;6;410
8489;64;1;2021;1;5;2;6;6; ;410
8668;8;1;2021;6;5;3;1;1;6;524
8668;8;1;2021;6;5;3;2;6; ;524
8668;8;1;2021;6;5;3;3;6; ;524
8668;8;1;2021;6;5;3;4;6; ;524
8668;8;1;2021;6;5;3;5;6; ;524
8668;8;1;2021;6;5;3;6;1;6;524
8668;9;1;2021;6;5;3;1;6; ;260
8668;9;1;2021;6;5;3;2;6; ;260
8668;9;1;2021;6;5;3;3;6; ;260
8668;9;1;2021;6;5;3;4;6; ;260
8668;9;1;2021;6;5;3;5;6; ;260
8668;9;1;2021;6;5;3;6;6; ;260
8668;21;1;2021;6;5;3;1;6; ;767
8668;21;1;2021;6;5;3;2;1;6;767
8668;21;1;2021;6;5;3;3;6; ;767
8668;21;1;2021;6;5;3;4;6; ;767
8668;21;1;2021;6;5;3;5;6; ;767
8668;21;1;2021;6;5;3;6;1;6;767
8668;25;1;2021;6;5;3;1;1;6;579
8668;25;1;2021;6;5;3;2;6; ;579
8668;25;1;2021;6;5;3;3;1;6;579
8668;25;1;2021;6;5;3;4;1;6;579
8668;25;1;2021;6;5;3;5;6; ;579
8668;25;1;2021;6;5;3;6;6; ;579
8668;38;1;2021;6;5;3;1;6; ;398
8668;38;1;2021;6;5;3;2;6; ;398
8668;38;1;2021;6;5;3;3;6; ;398
8668;38;1;2021;6;5;3;4;6; ;398
8668;38;1;2021;6;5;3;5;6; ;398
8668;38;1;2021;6;5;3;6;6; ;398
8668;41;1;2021;6;5;3;1;6; ;377
8668;41;1;2021;6;5;3;2;6; ;377
8668;41;1;2021;6;5;3;3;6; ;377
8668;41;1;2021;6;5;3;4;6; ;377
8668;41;1;2021;6;5;3;5;6; ;377
8668;41;1;2021;6;5;3;6;6; ;377
8729;11;1;2021;6;5;3;1;6; ;601
8729;11;1;2021;6;5;3;2;1;6;601
8729;11;1;2021;6;5;3;3;1;6;601
8729;11;1;2021;6;5;3;4;6; ;601
8729;11;1;2021;6;5;3;5;6; ;601
8729;11;1;2021;6;5;3;6;6; ;601
8729;27;1;2021;6;5;3;1;6; ;396
8729;27;1;2021;6;5;3;2;6; ;396
8729;27;1;2021;6;5;3;3;6; ;396
8729;27;1;2021;6;5;3;4;6; ;396
8729;27;1;2021;6;5;3;5;6; ;396
8729;27;1;2021;6;5;3;6;6; ;396
8729;29;1;2021;6;5;3;1;6; ;1291
8729;29;1;2021;6;5;3;2;1;6;1291
8729;29;1;2021;6;5;3;3;6; ;1291
8729;29;1;2021;6;5;3;4;6; ;1291
8729;29;1;2021;6;5;3;5;6; ;1291
8729;29;1;2021;6;5;3;6;6; ;1291
8729;30;1;2021;6;5;3;1;6; ;601
8729;30;1;2021;6;5;3;2;6; ;601
8729;30;1;2021;6;5;3;3;6; ;601
8729;30;1;2021;6;5;3;4;6; ;601
8729;30;1;2021;6;5;3;5;6; ;601
8729;30;1;2021;6;5;3;6;6; ;601
8794;24;1;2021;6;5;3;1;6; ;286
8794;24;1;2021;6;5;3;2;6; ;286
8794;24;1;2021;6;5;3;3;6; ;286
8794;24;1;2021;6;5;3;4;6; ;286
8794;24;1;2021;6;5;3;5;6; ;286
8794;24;1;2021;6;5;3;6;6; ;286
8862;25;1;2021;6;5;3;1;6; ;1204
8862;25;1;2021;6;5;3;2;6; ;1204
8862;25;1;2021;6;5;3;3;6; ;1204
8862;25;1;2021;6;5;3;4;6; ;1204
8862;25;1;2021;6;5;3;5;6; ;1204
8862;25;1;2021;6;5;3;6;6; ;1204
9061;18;1;2021;6;5;3;1;6; ;1165
9061;18;1;2021;6;5;3;2;6; ;1165
9061;18;1;2021;6;5;3;3;6; ;1165
9061;18;1;2021;6;5;3;4;6; ;1165
9061;18;1;2021;6;5;3;5;6; ;1165
9061;18;1;2021;6;5;3;6;6; ;1165
9061;31;1;2021;6;5;3;1;1;1;1283
9061;31;1;2021;6;5;3;2;1;1;1283
9061;31;1;2021;6;5;3;3;1;1;1283
9061;31;1;2021;6;5;3;4;6; ;1283
9061;31;1;2021;6;5;3;5;6; ;1283
9061;31;1;2021;6;5;3;6;1;1;1283
9092;6;1;2021;1;5;2;1;6; ;2111
9092;6;1;2021;1;5;2;2;6; ;2111
9092;6;1;2021;1;5;2;3;6; ;2111
9092;6;1;2021;1;5;2;4;6; ;2111
9092;6;1;2021;1;5;2;5;1;1;2111
9092;6;1;2021;1;5;2;6;6; ;2111
9092;57;1;2021;1;5;2;1;6; ;1413
9092;57;1;2021;1;5;2;2;1;6;1413
9092;57;1;2021;1;5;2;3;6; ;1413
9092;57;1;2021;1;5;2;4;6; ;1413
9092;57;1;2021;1;5;2;5;6; ;1413
9092;57;1;2021;1;5;2;6;6; ;1413
9137;36;1;2021;6;5;3;1;6; ;236
9137;36;1;2021;6;5;3;2;6; ;236
9137;36;1;2021;6;5;3;3;6; ;236
9137;36;1;2021;6;5;3;4;6; ;236
9137;36;1;2021;6;5;3;5;1;6;236
9137;36;1;2021;6;5;3;6;6; ;236
9137;58;1;2021;6;5;3;1;6; ;940
9137;58;1;2021;6;5;3;2;6; ;940
9137;58;1;2021;6;5;3;3;6; ;940
9137;58;1;2021;6;5;3;4;6; ;940
9137;58;1;2021;6;5;3;5;6; ;940
9137;58;1;2021;6;5;3;6;6; ;940
9161;16;1;2021;6;5;3;1;6; ;1079
9161;16;1;2021;6;5;3;2;1;6;1079
9161;16;1;2021;6;5;3;3;6; ;1079
9161;16;1;2021;6;5;3;4;6; ;1079
9161;16;1;2021;6;5;3;5;6; ;1079
9161;16;1;2021;6;5;3;6;6; ;1079
9161;33;1;2021;6;5;3;1;6; ;297
9161;33;1;2021;6;5;3;2;6; ;297
9161;33;1;2021;6;5;3;3;6; ;297
9161;33;1;2021;6;5;3;4;6; ;297
9161;33;1;2021;6;5;3;5;1;6;297
9161;33;1;2021;6;5;3;6;6; ;297
9400;4;1;2021;6;5;3;1;6; ;424
9400;4;1;2021;6;5;3;2;6; ;424
9400;4;1;2021;6;5;3;3;6; ;424
9400;4;1;2021;6;5;3;4;6; ;424
9400;4;1;2021;6;5;3;5;6; ;424
9400;4;1;2021;6;5;3;6;6; ;424
9400;13;1;2021;6;5;3;1;6; ;1028
9400;13;1;2021;6;5;3;2;6; ;1028
9400;13;1;2021;6;5;3;3;6; ;1028
9400;13;1;2021;6;5;3;4;6; ;1028
9400;13;1;2021;6;5;3;5;6; ;1028
9400;13;1;2021;6;5;3;6;6; ;1028
9400;37;1;2021;6;5;3;1;6; ;424
9400;37;1;2021;6;5;3;2;6; ;424
9400;37;1;2021;6;5;3;3;6; ;424
9400;37;1;2021;6;5;3;4;6; ;424
9400;37;1;2021;6;5;3;5;6; ;424
9400;37;1;2021;6;5;3;6;6; ;424
9503;11;1;2021;6;5;3;1;1;6;221
9503;11;1;2021;6;5;3;2;6; ;221
9503;11;1;2021;6;5;3;3;1;6;221
9503;11;1;2021;6;5;3;4;1;6;221
9503;11;1;2021;6;5;3;5;6; ;221
9503;11;1;2021;6;5;3;6;6; ;221
9610;42;1;2021;6;5;3;1;1;6;880
9610;42;1;2021;6;5;3;2;1;6;880
9610;42;1;2021;6;5;3;3;1;6;880
9610;42;1;2021;6;5;3;4;1;6;880
9610;42;1;2021;6;5;3;5;1;6;880
9610;42;1;2021;6;5;3;6;1;6;880
9707;20;1;2021;1;5;2;1;6; ;491
9707;20;1;2021;1;5;2;2;1;6;491
9707;20;1;2021;1;5;2;3;1;6;491
9707;20;1;2021;1;5;2;4;6; ;491
9707;20;1;2021;1;5;2;5;6; ;491
9707;20;1;2021;1;5;2;6;6; ;491
9720;1;1;2021;6;5;3;1;1;6;253
9720;1;1;2021;6;5;3;2;1;6;253
9720;1;1;2021;6;5;3;3;6; ;253
9720;1;1;2021;6;5;3;4;6; ;253
9720;1;1;2021;6;5;3;5;6; ;253
9720;1;1;2021;6;5;3;6;1;6;253
9837;14;1;2021;6;5;3;1;1;1;256
9837;14;1;2021;6;5;3;2;1;6;256
9837;14;1;2021;6;5;3;3;1;1;256
9837;14;1;2021;6;5;3;4;1;1;256
9837;14;1;2021;6;5;3;5;1;1;256
9837;14;1;2021;6;5;3;6;6; ;256
9837;22;1;2021;6;5;3;1;6; ;503
9837;22;1;2021;6;5;3;2;1;6;503
9837;22;1;2021;6;5;3;3;6; ;503
9837;22;1;2021;6;5;3;4;6; ;503
9837;22;1;2021;6;5;3;5;6; ;503
9837;22;1;2021;6;5;3;6;1;6;503
9942;8;1;2021;6;5;3;1;6; ;350
9942;8;1;2021;6;5;3;2;1;1;350
9942;8;1;2021;6;5;3;3;1;1;350
9942;8;1;2021;6;5;3;4;6; ;350
9942;8;1;2021;6;5;3;5;1;1;350
9942;8;1;2021;6;5;3;6;1;1;350
9942;15;1;2021;6;5;3;1;6; ;356
9942;15;1;2021;6;5;3;2;6; ;356
9942;15;1;2021;6;5;3;3;6; ;356
9942;15;1;2021;6;5;3;4;6; ;356
9942;15;1;2021;6;5;3;5;6; ;356
9942;15;1;2021;6;5;3;6;6; ;356
9942;18;1;2021;6;5;3;1;6; ;234
9942;18;1;2021;6;5;3;2;6; ;234
9942;18;1;2021;6;5;3;3;6; ;234
9942;18;1;2021;6;5;3;4;6; ;234
9942;18;1;2021;6;5;3;5;6; ;234
9942;18;1;2021;6;5;3;6;6; ;234
9942;27;1;2021;6;5;3;1;1;6;356
9942;27;1;2021;6;5;3;2;6; ;356
9942;27;1;2021;6;5;3;3;6; ;356
9942;27;1;2021;6;5;3;4;6; ;356
9942;27;1;2021;6;5;3;5;1;6;356
9942;27;1;2021;6;5;3;6;6; ;356
10219;18;1;2021;6;6;3;1;6; ;1691
10219;18;1;2021;6;6;3;2;6; ;1691
10219;18;1;2021;6;6;3;3;6; ;1691
10219;18;1;2021;6;6;3;4;6; ;1691
10219;18;1;2021;6;6;3;5;6; ;1691
10219;18;1;2021;6;6;3;6;6; ;1691
10390;3;1;2021;6;6;3;1;6; ;304
10390;3;1;2021;6;6;3;2;6; ;304
10390;3;1;2021;6;6;3;3;6; ;304
10390;3;1;2021;6;6;3;4;1;6;304
10390;3;1;2021;6;6;3;5;6; ;304
10390;3;1;2021;6;6;3;6;6; ;304
10390;14;1;2021;6;6;3;1;1;6;911
10390;14;1;2021;6;6;3;2;1;6;911
10390;14;1;2021;6;6;3;3;6; ;911
10390;14;1;2021;6;6;3;4;6; ;911
10390;14;1;2021;6;6;3;5;6; ;911
10390;14;1;2021;6;6;3;6;1;6;911
10390;19;1;2021;6;6;3;1;6; ;334
10390;19;1;2021;6;6;3;2;6; ;334
10390;19;1;2021;6;6;3;3;6; ;334
10390;19;1;2021;6;6;3;4;6; ;334
10390;19;1;2021;6;6;3;5;6; ;334
10390;19;1;2021;6;6;3;6;6; ;334
10390;23;1;2021;6;6;3;1;6; ;407
10390;23;1;2021;6;6;3;2;6; ;407
10390;23;1;2021;6;6;3;3;6; ;407
10390;23;1;2021;6;6;3;4;6; ;407
10390;23;1;2021;6;6;3;5;6; ;407
10390;23;1;2021;6;6;3;6;6; ;407
10390;25;1;2021;6;6;3;1;6; ;204
10390;25;1;2021;6;6;3;2;1;6;204
10390;25;1;2021;6;6;3;3;6; ;204
10390;25;1;2021;6;6;3;4;6; ;204
10390;25;1;2021;6;6;3;5;6; ;204
10390;25;1;2021;6;6;3;6;6; ;204
10466;18;1;2021;1;6;2;1;6; ;981
10466;18;1;2021;1;6;2;2;6; ;981
10466;18;1;2021;1;6;2;3;6; ;981
10466;18;1;2021;1;6;2;4;6; ;981
10466;18;1;2021;1;6;2;5;6; ;981
10466;18;1;2021;1;6;2;6;6; ;981
10660;5;1;2021;6;6;3;1;6; ;495
10660;5;1;2021;6;6;3;2;1;6;495
10660;5;1;2021;6;6;3;3;1;6;495
10660;5;1;2021;6;6;3;4;6; ;495
10660;5;1;2021;6;6;3;5;6; ;495
10660;5;1;2021;6;6;3;6;6; ;495
10660;15;1;2021;6;6;3;1;1;6;1670
10660;15;1;2021;6;6;3;2;1;6;1670
10660;15;1;2021;6;6;3;3;1;6;1670
10660;15;1;2021;6;6;3;4;6; ;1670
10660;15;1;2021;6;6;3;5;6; ;1670
10660;15;1;2021;6;6;3;6;1;6;1670
10660;21;1;2021;6;6;3;1;6; ;2250
10660;21;1;2021;6;6;3;2;6; ;2250
10660;21;1;2021;6;6;3;3;6; ;2250
10660;21;1;2021;6;6;3;4;6; ;2250
10660;21;1;2021;6;6;3;5;6; ;2250
10660;21;1;2021;6;6;3;6;6; ;2250
10660;26;1;2021;6;6;3;1;1;6;1083
10660;26;1;2021;6;6;3;2;1;6;1083
10660;26;1;2021;6;6;3;3;1;6;1083
10660;26;1;2021;6;6;3;4;1;6;1083
10660;26;1;2021;6;6;3;5;1;6;1083
10660;26;1;2021;6;6;3;6;1;6;1083
10697;20;1;2021;6;6;3;1;6; ;242
10697;20;1;2021;6;6;3;2;6; ;242
10697;20;1;2021;6;6;3;3;6; ;242
10697;20;1;2021;6;6;3;4;6; ;242
10697;20;1;2021;6;6;3;5;6; ;242
10697;20;1;2021;6;6;3;6;6; ;242
10830;30;1;2021;1;6;2;1;6; ;1839
10830;30;1;2021;1;6;2;2;1;6;1839
10830;30;1;2021;1;6;2;3;6; ;1839
10830;30;1;2021;1;6;2;4;6; ;1839
10830;30;1;2021;1;6;2;5;6; ;1839
10830;30;1;2021;1;6;2;6;1;6;1839
10830;36;1;2021;1;6;2;1;6; ;645
10830;36;1;2021;1;6;2;2;6; ;645
10830;36;1;2021;1;6;2;3;6; ;645
10830;36;1;2021;1;6;2;4;6; ;645
10830;36;1;2021;1;6;2;5;6; ;645
10830;36;1;2021;1;6;2;6;6; ;645
10830;59;1;2021;1;6;2;1;1;6;1720
10830;59;1;2021;1;6;2;2;1;6;1720
10830;59;1;2021;1;6;2;3;1;6;1720
10830;59;1;2021;1;6;2;4;1;6;1720
10830;59;1;2021;1;6;2;5;1;6;1720
10830;59;1;2021;1;6;2;6;1;6;1720
10896;1;1;2021;6;6;3;1;6; ;1041
10896;1;1;2021;6;6;3;2;6; ;1041
10896;1;1;2021;6;6;3;3;6; ;1041
10896;1;1;2021;6;6;3;4;6; ;1041
10896;1;1;2021;6;6;3;5;6; ;1041
10896;1;1;2021;6;6;3;6;6; ;1041
10896;32;1;2021;6;6;3;1;1;6;420
10896;32;1;2021;6;6;3;2;1;6;420
10896;32;1;2021;6;6;3;3;1;6;420
10896;32;1;2021;6;6;3;4;1;6;420
10896;32;1;2021;6;6;3;5;1;6;420
10896;32;1;2021;6;6;3;6;1;6;420
11131;1;1;2021;1;7;2;1;1;6;455
11131;1;1;2021;1;7;2;2;6; ;455
11131;1;1;2021;1;7;2;3;6; ;455
11131;1;1;2021;1;7;2;4;6; ;455
11131;1;1;2021;1;7;2;5;6; ;455
11131;1;1;2021;1;7;2;6;6; ;455
11131;14;1;2021;1;7;2;1;6; ;1190
11131;14;1;2021;1;7;2;2;6; ;1190
11131;14;1;2021;1;7;2;3;6; ;1190
11131;14;1;2021;1;7;2;4;6; ;1190
11131;14;1;2021;1;7;2;5;6; ;1190
11131;14;1;2021;1;7;2;6;6; ;1190
11131;16;1;2021;1;7;2;1;1;6;1364
11131;16;1;2021;1;7;2;2;6; ;1364
11131;16;1;2021;1;7;2;3;6; ;1364
11131;16;1;2021;1;7;2;4;6; ;1364
11131;16;1;2021;1;7;2;5;6; ;1364
11131;16;1;2021;1;7;2;6;1;6;1364
11270;47;1;2021;1;7;2;1;1;6;545
11270;47;1;2021;1;7;2;2;1;6;545
11270;47;1;2021;1;7;2;3;6; ;545
11270;47;1;2021;1;7;2;4;6; ;545
11270;47;1;2021;1;7;2;5;6; ;545
11270;47;1;2021;1;7;2;6;1;6;545
11338;43;1;2021;1;7;2;1;6; ;273
11338;43;1;2021;1;7;2;2;1;1;273
11338;43;1;2021;1;7;2;3;1;1;273
11338;43;1;2021;1;7;2;4;6; ;273
11338;43;1;2021;1;7;2;5;6; ;273
11338;43;1;2021;1;7;2;6;1;1;273
11370;20;1;2021;1;7;2;1;6; ;409
11370;20;1;2021;1;7;2;2;6; ;409
11370;20;1;2021;1;7;2;3;6; ;409
11370;20;1;2021;1;7;2;4;6; ;409
11370;20;1;2021;1;7;2;5;6; ;409
11370;20;1;2021;1;7;2;6;6; ;409
