UPM;NVIVI;NHOGA;ANIO;AREA;DPTOV;ESTGEO;L1007;P1007;P1008;P1009;P1010;FEX_MUJER
327;13;1;2021;1;0;1;8;6; ; ; ;505
327;13;1;2021;1;0;1;9;6; ; ; ;505
327;13;1;2021;1;0;1;11;6; ; ; ;505
327;13;1;2021;1;0;1;12;6; ; ; ;505
327;13;1;2021;1;0;1;13;6; ; ; ;505
327;13;1;2021;1;0;1;14;6; ; ; ;505
327;13;1;2021;1;0;1;15;1;3;2;6;505
327;13;1;2021;1;0;1;16;1;1;3;6;505
327;13;1;2021;1;0;1;17;6; ; ; ;505
327;13;1;2021;1;0;1;18;6; ; ; ;505
327;13;1;2021;1;0;1;19;6; ; ; ;505
327;13;1;2021;1;0;1;20;6; ; ; ;505
327;13;1;2021;1;0;1;21;6; ; ; ;505
327;13;1;2021;1;0;1;22;6; ; ; ;505
327;13;1;2021;1;0;1;23;6; ; ; ;505
327;13;1;2021;1;0;1;24;6; ; ; ;505
327;54;1;2021;1;0;1;1;1;2;2;6;673
327;54;1;2021;1;0;1;2;1;3;2;1;673
327;54;1;2021;1;0;1;3;1;3;3;1;673
327;54;1;2021;1;0;1;4;6; ; ; ;673
327;54;1;2021;1;0;1;5;1;3;2;1;673
327;54;1;2021;1;0;1;6;1;2;1;1;673
327;54;1;2021;1;0;1;7;1;3;2;1;673
327;54;1;2021;1;0;1;8;1;2;2;1;673
327;54;1;2021;1;0;1;9;1;3;1;1;673
327;54;1;2021;1;0;1;11;1;3;3;1;673
327;54;1;2021;1;0;1;12;1;3;2;1;673
327;54;1;2021;1;0;1;13;6; ; ; ;673
327;54;1;2021;1;0;1;14;6; ; ; ;673
327;54;1;2021;1;0;1;15;1;2;2;1;673
327;54;1;2021;1;0;1;16;1;2;3;1;673
327;54;1;2021;1;0;1;17;6; ; ; ;673
327;54;1;2021;1;0;1;18;1;2;3;1;673
327;54;1;2021;1;0;1;19;6; ; ; ;673
327;54;1;2021;1;0;1;20;6; ; ; ;673
327;54;1;2021;1;0;1;21;6; ; ; ;673
327;54;1;2021;1;0;1;22;1;2;2;1;673
327;54;1;2021;1;0;1;23;1;3;3;1;673
327;54;1;2021;1;0;1;24;6; ; ; ;673
327;70;1;2021;1;0;1;1;1;3;2;1;575
327;70;1;2021;1;0;1;2;1;3;2;1;575
327;70;1;2021;1;0;1;3;1;3;2;1;575
327;70;1;2021;1;0;1;4;1;3;2;1;575
327;70;1;2021;1;0;1;5;6; ; ; ;575
327;70;1;2021;1;0;1;6;1;3;2;1;575
327;70;1;2021;1;0;1;7;6; ; ; ;575
327;70;1;2021;1;0;1;8;6; ; ; ;575
327;70;1;2021;1;0;1;9;6; ; ; ;575
327;70;1;2021;1;0;1;11;6; ; ; ;575
327;70;1;2021;1;0;1;12;1;3;2;6;575
327;70;1;2021;1;0;1;13;6; ; ; ;575
327;70;1;2021;1;0;1;14;1;3;2;1;575
327;70;1;2021;1;0;1;15;1;3;2;1;575
327;70;1;2021;1;0;1;16;6; ; ; ;575
327;70;1;2021;1;0;1;17;6; ; ; ;575
327;70;1;2021;1;0;1;18;6; ; ; ;575
327;70;1;2021;1;0;1;19;6; ; ; ;575
327;70;1;2021;1;0;1;20;6; ; ; ;575
327;70;1;2021;1;0;1;21;6; ; ; ;575
327;70;1;2021;1;0;1;22;6; ; ; ;575
327;70;1;2021;1;0;1;23;6; ; ; ;575
327;70;1;2021;1;0;1;24;6; ; ; ;575
327;83;1;2021;1;0;1;1;6; ; ; ;477
327;83;1;2021;1;0;1;2;6; ; ; ;477
327;83;1;2021;1;0;1;3;6; ; ; ;477
327;83;1;2021;1;0;1;4;6; ; ; ;477
327;83;1;2021;1;0;1;5;6; ; ; ;477
327;83;1;2021;1;0;1;6;6; ; ; ;477
327;83;1;2021;1;0;1;7;6; ; ; ;477
327;83;1;2021;1;0;1;8;6; ; ; ;477
327;83;1;2021;1;0;1;9;6; ; ; ;477
327;83;1;2021;1;0;1;11;6; ; ; ;477
327;83;1;2021;1;0;1;12;6; ; ; ;477
327;83;1;2021;1;0;1;13;6; ; ; ;477
327;83;1;2021;1;0;1;14;6; ; ; ;477
327;83;1;2021;1;0;1;15;6; ; ; ;477
327;83;1;2021;1;0;1;16;6; ; ; ;477
327;83;1;2021;1;0;1;17;6; ; ; ;477
327;83;1;2021;1;0;1;18;6; ; ; ;477
327;83;1;2021;1;0;1;19;6; ; ; ;477
327;83;1;2021;1;0;1;20;6; ; ; ;477
327;83;1;2021;1;0;1;21;6; ; ; ;477
327;83;1;2021;1;0;1;22;6; ; ; ;477
327;83;1;2021;1;0;1;23;6; ; ; ;477
327;83;1;2021;1;0;1;24;6; ; ; ;477
327;89;1;2021;1;0;1;1;6; ; ; ;597
327;89;1;2021;1;0;1;2;6; ; ; ;597
327;89;1;2021;1;0;1;3;6; ; ; ;597
327;89;1;2021;1;0;1;4;6; ; ; ;597
327;89;1;2021;1;0;1;5;6; ; ; ;597
327;89;1;2021;1;0;1;6;6; ; ; ;597
327;89;1;2021;1;0;1;7;6; ; ; ;597
327;89;1;2021;1;0;1;8;6; ; ; ;597
327;89;1;2021;1;0;1;9;6; ; ; ;597
327;89;1;2021;1;0;1;11;6; ; ; ;597
327;89;1;2021;1;0;1;12;6; ; ; ;597
327;89;1;2021;1;0;1;13;6; ; ; ;597
327;89;1;2021;1;0;1;14;6; ; ; ;597
327;89;1;2021;1;0;1;15;6; ; ; ;597
327;89;1;2021;1;0;1;16;6; ; ; ;597
327;89;1;2021;1;0;1;17;6; ; ; ;597
327;89;1;2021;1;0;1;18;6; ; ; ;597
327;89;1;2021;1;0;1;19;6; ; ; ;597
327;89;1;2021;1;0;1;20;6; ; ; ;597
327;89;1;2021;1;0;1;21;6; ; ; ;597
327;89;1;2021;1;0;1;22;6; ; ; ;597
327;89;1;2021;1;0;1;23;6; ; ; ;597
327;89;1;2021;1;0;1;24;6; ; ; ;597
327;95;1;2021;1;0;1;1;6; ; ; ;622
327;95;1;2021;1;0;1;2;6; ; ; ;622
327;95;1;2021;1;0;1;3;6; ; ; ;622
327;95;1;2021;1;0;1;4;6; ; ; ;622
327;95;1;2021;1;0;1;5;6; ; ; ;622
327;95;1;2021;1;0;1;6;6; ; ; ;622
327;95;1;2021;1;0;1;7;6; ; ; ;622
327;95;1;2021;1;0;1;8;6; ; ; ;622
327;95;1;2021;1;0;1;9;6; ; ; ;622
327;95;1;2021;1;0;1;11;6; ; ; ;622
327;95;1;2021;1;0;1;12;6; ; ; ;622
327;95;1;2021;1;0;1;13;6; ; ; ;622
327;95;1;2021;1;0;1;14;6; ; ; ;622
327;95;1;2021;1;0;1;15;6; ; ; ;622
327;95;1;2021;1;0;1;16;6; ; ; ;622
327;95;1;2021;1;0;1;17;6; ; ; ;622
327;95;1;2021;1;0;1;18;6; ; ; ;622
327;95;1;2021;1;0;1;19;6; ; ; ;622
327;95;1;2021;1;0;1;20;6; ; ; ;622
327;95;1;2021;1;0;1;21;6; ; ; ;622
327;95;1;2021;1;0;1;22;6; ; ; ;622
327;95;1;2021;1;0;1;23;6; ; ; ;622
327;95;1;2021;1;0;1;24;6; ; ; ;622
327;100;1;2021;1;0;1;1;6; ; ; ;644
327;100;1;2021;1;0;1;2;6; ; ; ;644
327;100;1;2021;1;0;1;3;6; ; ; ;644
327;100;1;2021;1;0;1;4;6; ; ; ;644
327;100;1;2021;1;0;1;5;6; ; ; ;644
327;100;1;2021;1;0;1;6;6; ; ; ;644
327;100;1;2021;1;0;1;7;6; ; ; ;644
327;100;1;2021;1;0;1;8;6; ; ; ;644
327;100;1;2021;1;0;1;9;6; ; ; ;644
327;100;1;2021;1;0;1;11;6; ; ; ;644
327;100;1;2021;1;0;1;12;6; ; ; ;644
327;100;1;2021;1;0;1;13;6; ; ; ;644
327;100;1;2021;1;0;1;14;6; ; ; ;644
327;100;1;2021;1;0;1;15;6; ; ; ;644
327;100;1;2021;1;0;1;16;6; ; ; ;644
327;100;1;2021;1;0;1;17;6; ; ; ;644
327;100;1;2021;1;0;1;18;6; ; ; ;644
327;100;1;2021;1;0;1;19;6; ; ; ;644
327;100;1;2021;1;0;1;20;6; ; ; ;644
327;100;1;2021;1;0;1;21;6; ; ; ;644
327;100;1;2021;1;0;1;22;6; ; ; ;644
327;100;1;2021;1;0;1;23;6; ; ; ;644
327;100;1;2021;1;0;1;24;6; ; ; ;644
486;15;1;2021;1;0;1;1;6; ; ; ;1611
486;15;1;2021;1;0;1;2;6; ; ; ;1611
486;15;1;2021;1;0;1;3;6; ; ; ;1611
486;15;1;2021;1;0;1;4;6; ; ; ;1611
486;15;1;2021;1;0;1;5;6; ; ; ;1611
486;15;1;2021;1;0;1;6;6; ; ; ;1611
486;15;1;2021;1;0;1;7;6; ; ; ;1611
486;15;1;2021;1;0;1;8;6; ; ; ;1611
486;15;1;2021;1;0;1;9;6; ; ; ;1611
486;15;1;2021;1;0;1;11;6; ; ; ;1611
486;15;1;2021;1;0;1;12;6; ; ; ;1611
486;15;1;2021;1;0;1;13;6; ; ; ;1611
486;15;1;2021;1;0;1;14;6; ; ; ;1611
486;15;1;2021;1;0;1;15;6; ; ; ;1611
486;15;1;2021;1;0;1;16;6; ; ; ;1611
486;15;1;2021;1;0;1;17;6; ; ; ;1611
486;15;1;2021;1;0;1;18;6; ; ; ;1611
486;15;1;2021;1;0;1;19;6; ; ; ;1611
486;15;1;2021;1;0;1;20;6; ; ; ;1611
486;15;1;2021;1;0;1;21;6; ; ; ;1611
486;15;1;2021;1;0;1;22;6; ; ; ;1611
486;15;1;2021;1;0;1;23;6; ; ; ;1611
486;15;1;2021;1;0;1;24;6; ; ; ;1611
486;22;1;2021;1;0;1;1;6; ; ; ;4305
486;22;1;2021;1;0;1;2;6; ; ; ;4305
486;22;1;2021;1;0;1;3;1;3;3;1;4305
486;22;1;2021;1;0;1;4;1;2;3;1;4305
486;22;1;2021;1;0;1;5;6; ; ; ;4305
486;22;1;2021;1;0;1;6;6; ; ; ;4305
486;22;1;2021;1;0;1;7;6; ; ; ;4305
486;22;1;2021;1;0;1;8;6; ; ; ;4305
486;22;1;2021;1;0;1;9;6; ; ; ;4305
486;22;1;2021;1;0;1;11;1;3;3;1;4305
486;22;1;2021;1;0;1;12;6; ; ; ;4305
486;22;1;2021;1;0;1;13;6; ; ; ;4305
486;22;1;2021;1;0;1;14;1;1;3;1;4305
486;22;1;2021;1;0;1;15;1;3;3;1;4305
486;22;1;2021;1;0;1;16;6; ; ; ;4305
486;22;1;2021;1;0;1;17;6; ; ; ;4305
486;22;1;2021;1;0;1;18;6; ; ; ;4305
486;22;1;2021;1;0;1;19;6; ; ; ;4305
486;22;1;2021;1;0;1;20;6; ; ; ;4305
486;22;1;2021;1;0;1;21;6; ; ; ;4305
486;22;1;2021;1;0;1;22;6; ; ; ;4305
486;22;1;2021;1;0;1;23;6; ; ; ;4305
486;22;1;2021;1;0;1;24;6; ; ; ;4305
621;38;1;2021;1;0;1;1;6; ; ; ;446
621;38;1;2021;1;0;1;2;6; ; ; ;446
621;38;1;2021;1;0;1;3;6; ; ; ;446
621;38;1;2021;1;0;1;4;6; ; ; ;446
621;38;1;2021;1;0;1;5;6; ; ; ;446
621;38;1;2021;1;0;1;6;6; ; ; ;446
621;38;1;2021;1;0;1;7;6; ; ; ;446
621;38;1;2021;1;0;1;8;6; ; ; ;446
621;38;1;2021;1;0;1;9;6; ; ; ;446
621;38;1;2021;1;0;1;11;6; ; ; ;446
621;38;1;2021;1;0;1;12;6; ; ; ;446
621;38;1;2021;1;0;1;13;6; ; ; ;446
621;38;1;2021;1;0;1;14;6; ; ; ;446
621;38;1;2021;1;0;1;15;6; ; ; ;446
621;38;1;2021;1;0;1;16;6; ; ; ;446
621;38;1;2021;1;0;1;17;6; ; ; ;446
621;38;1;2021;1;0;1;18;6; ; ; ;446
621;38;1;2021;1;0;1;19;6; ; ; ;446
621;38;1;2021;1;0;1;20;6; ; ; ;446
621;38;1;2021;1;0;1;21;6; ; ; ;446
621;38;1;2021;1;0;1;22;6; ; ; ;446
621;38;1;2021;1;0;1;23;6; ; ; ;446
621;38;1;2021;1;0;1;24;6; ; ; ;446
622;12;1;2021;1;0;1;1;6; ; ; ;275
622;12;1;2021;1;0;1;2;6; ; ; ;275
622;12;1;2021;1;0;1;3;1;2;2;6;275
622;12;1;2021;1;0;1;4;6; ; ; ;275
622;12;1;2021;1;0;1;5;1;3;2;6;275
622;12;1;2021;1;0;1;6;1;2;2;6;275
622;12;1;2021;1;0;1;7;6; ; ; ;275
622;12;1;2021;1;0;1;8;6; ; ; ;275
622;12;1;2021;1;0;1;9;6; ; ; ;275
622;12;1;2021;1;0;1;11;6; ; ; ;275
622;12;1;2021;1;0;1;12;6; ; ; ;275
622;12;1;2021;1;0;1;13;6; ; ; ;275
622;12;1;2021;1;0;1;14;6; ; ; ;275
622;12;1;2021;1;0;1;15;1;2;2;6;275
622;12;1;2021;1;0;1;16;1;2;2;6;275
622;12;1;2021;1;0;1;17;6; ; ; ;275
622;12;1;2021;1;0;1;18;6; ; ; ;275
622;12;1;2021;1;0;1;19;6; ; ; ;275
622;12;1;2021;1;0;1;20;6; ; ; ;275
622;12;1;2021;1;0;1;21;6; ; ; ;275
622;12;1;2021;1;0;1;22;6; ; ; ;275
622;12;1;2021;1;0;1;23;1;1;3;6;275
622;12;1;2021;1;0;1;24;6; ; ; ;275
622;23;1;2021;1;0;1;1;6; ; ; ;543
622;23;1;2021;1;0;1;2;6; ; ; ;543
622;23;1;2021;1;0;1;3;6; ; ; ;543
622;23;1;2021;1;0;1;4;6; ; ; ;543
622;23;1;2021;1;0;1;5;6; ; ; ;543
622;23;1;2021;1;0;1;6;6; ; ; ;543
622;23;1;2021;1;0;1;7;6; ; ; ;543
622;23;1;2021;1;0;1;8;6; ; ; ;543
622;23;1;2021;1;0;1;9;6; ; ; ;543
622;23;1;2021;1;0;1;11;6; ; ; ;543
622;23;1;2021;1;0;1;12;6; ; ; ;543
622;23;1;2021;1;0;1;13;6; ; ; ;543
622;23;1;2021;1;0;1;14;6; ; ; ;543
622;23;1;2021;1;0;1;15;6; ; ; ;543
622;23;1;2021;1;0;1;16;6; ; ; ;543
622;23;1;2021;1;0;1;17;6; ; ; ;543
622;23;1;2021;1;0;1;18;6; ; ; ;543
622;23;1;2021;1;0;1;19;6; ; ; ;543
622;23;1;2021;1;0;1;20;6; ; ; ;543
622;23;1;2021;1;0;1;21;6; ; ; ;543
622;23;1;2021;1;0;1;22;6; ; ; ;543
622;23;1;2021;1;0;1;23;6; ; ; ;543
622;23;1;2021;1;0;1;24;6; ; ; ;543
622;37;1;2021;1;0;1;1;6; ; ; ;1008
622;37;1;2021;1;0;1;2;6; ; ; ;1008
622;37;1;2021;1;0;1;3;1;3;3;1;1008
622;37;1;2021;1;0;1;4;6; ; ; ;1008
622;37;1;2021;1;0;1;5;1;3;3;1;1008
622;37;1;2021;1;0;1;6;1;3;3;1;1008
622;37;1;2021;1;0;1;7;6; ; ; ;1008
622;37;1;2021;1;0;1;8;1;3;3;1;1008
622;37;1;2021;1;0;1;9;6; ; ; ;1008
622;37;1;2021;1;0;1;11;1;3;3;6;1008
622;37;1;2021;1;0;1;12;6; ; ; ;1008
622;37;1;2021;1;0;1;13;6; ; ; ;1008
622;37;1;2021;1;0;1;14;6; ; ; ;1008
622;37;1;2021;1;0;1;15;1;3;3;6;1008
622;37;1;2021;1;0;1;16;1;3;3;6;1008
622;37;1;2021;1;0;1;17;6; ; ; ;1008
622;37;1;2021;1;0;1;18;6; ; ; ;1008
622;37;1;2021;1;0;1;19;6; ; ; ;1008
622;37;1;2021;1;0;1;20;6; ; ; ;1008
622;37;1;2021;1;0;1;21;6; ; ; ;1008
622;37;1;2021;1;0;1;22;1;2;3;6;1008
622;37;1;2021;1;0;1;23;1;2;3;6;1008
622;37;1;2021;1;0;1;24;6; ; ; ;1008
805;11;1;2021;1;0;1;1;6; ; ; ;548
805;11;1;2021;1;0;1;2;6; ; ; ;548
805;11;1;2021;1;0;1;3;6; ; ; ;548
805;11;1;2021;1;0;1;4;6; ; ; ;548
805;11;1;2021;1;0;1;5;6; ; ; ;548
805;11;1;2021;1;0;1;6;6; ; ; ;548
805;11;1;2021;1;0;1;7;6; ; ; ;548
805;11;1;2021;1;0;1;8;6; ; ; ;548
805;11;1;2021;1;0;1;9;6; ; ; ;548
805;11;1;2021;1;0;1;11;6; ; ; ;548
805;11;1;2021;1;0;1;12;6; ; ; ;548
805;11;1;2021;1;0;1;13;6; ; ; ;548
805;11;1;2021;1;0;1;14;6; ; ; ;548
805;11;1;2021;1;0;1;15;6; ; ; ;548
805;11;1;2021;1;0;1;16;6; ; ; ;548
805;11;1;2021;1;0;1;17;6; ; ; ;548
805;11;1;2021;1;0;1;18;6; ; ; ;548
805;11;1;2021;1;0;1;19;6; ; ; ;548
805;11;1;2021;1;0;1;20;6; ; ; ;548
805;11;1;2021;1;0;1;21;6; ; ; ;548
805;11;1;2021;1;0;1;22;6; ; ; ;548
805;11;1;2021;1;0;1;23;6; ; ; ;548
805;11;1;2021;1;0;1;24;6; ; ; ;548
805;28;1;2021;1;0;1;1;6; ; ; ;773
805;28;1;2021;1;0;1;2;6; ; ; ;773
805;28;1;2021;1;0;1;3;6; ; ; ;773
805;28;1;2021;1;0;1;4;6; ; ; ;773
805;28;1;2021;1;0;1;5;6; ; ; ;773
805;28;1;2021;1;0;1;6;6; ; ; ;773
805;28;1;2021;1;0;1;7;6; ; ; ;773
805;28;1;2021;1;0;1;8;6; ; ; ;773
805;28;1;2021;1;0;1;9;6; ; ; ;773
805;28;1;2021;1;0;1;11;6; ; ; ;773
805;28;1;2021;1;0;1;12;6; ; ; ;773
805;28;1;2021;1;0;1;13;6; ; ; ;773
805;28;1;2021;1;0;1;14;6; ; ; ;773
805;28;1;2021;1;0;1;15;6; ; ; ;773
805;28;1;2021;1;0;1;16;6; ; ; ;773
805;28;1;2021;1;0;1;17;6; ; ; ;773
805;28;1;2021;1;0;1;18;6; ; ; ;773
805;28;1;2021;1;0;1;19;6; ; ; ;773
805;28;1;2021;1;0;1;20;6; ; ; ;773
805;28;1;2021;1;0;1;21;6; ; ; ;773
805;28;1;2021;1;0;1;22;6; ; ; ;773
805;28;1;2021;1;0;1;23;6; ; ; ;773
805;28;1;2021;1;0;1;24;6; ; ; ;773
805;36;1;2021;1;0;1;1;6; ; ; ;548
805;36;1;2021;1;0;1;2;6; ; ; ;548
805;36;1;2021;1;0;1;3;6; ; ; ;548
805;36;1;2021;1;0;1;4;6; ; ; ;548
805;36;1;2021;1;0;1;5;6; ; ; ;548
805;36;1;2021;1;0;1;6;6; ; ; ;548
805;36;1;2021;1;0;1;7;6; ; ; ;548
805;36;1;2021;1;0;1;8;6; ; ; ;548
805;36;1;2021;1;0;1;9;6; ; ; ;548
805;36;1;2021;1;0;1;11;6; ; ; ;548
805;36;1;2021;1;0;1;12;6; ; ; ;548
805;36;1;2021;1;0;1;13;6; ; ; ;548
805;36;1;2021;1;0;1;14;6; ; ; ;548
805;36;1;2021;1;0;1;15;1;2;1;6;548
805;36;1;2021;1;0;1;16;6; ; ; ;548
805;36;1;2021;1;0;1;17;6; ; ; ;548
805;36;1;2021;1;0;1;18;6; ; ; ;548
805;36;1;2021;1;0;1;19;6; ; ; ;548
805;36;1;2021;1;0;1;20;6; ; ; ;548
805;36;1;2021;1;0;1;21;6; ; ; ;548
805;36;1;2021;1;0;1;22;6; ; ; ;548
805;36;1;2021;1;0;1;23;6; ; ; ;548
805;36;1;2021;1;0;1;24;6; ; ; ;548
853;3;1;2021;1;0;1;1;6; ; ; ;320
853;3;1;2021;1;0;1;2;6; ; ; ;320
853;3;1;2021;1;0;1;3;6; ; ; ;320
853;3;1;2021;1;0;1;4;6; ; ; ;320
853;3;1;2021;1;0;1;5;6; ; ; ;320
853;3;1;2021;1;0;1;6;6; ; ; ;320
853;3;1;2021;1;0;1;7;6; ; ; ;320
853;3;1;2021;1;0;1;8;6; ; ; ;320
853;3;1;2021;1;0;1;9;6; ; ; ;320
853;3;1;2021;1;0;1;11;6; ; ; ;320
853;3;1;2021;1;0;1;12;6; ; ; ;320
853;3;1;2021;1;0;1;13;6; ; ; ;320
853;3;1;2021;1;0;1;14;6; ; ; ;320
853;3;1;2021;1;0;1;15;6; ; ; ;320
853;3;1;2021;1;0;1;16;9;9;9;9;320
853;3;1;2021;1;0;1;17;6; ; ; ;320
853;3;1;2021;1;0;1;18;6; ; ; ;320
853;3;1;2021;1;0;1;19;6; ; ; ;320
853;3;1;2021;1;0;1;20;6; ; ; ;320
853;3;1;2021;1;0;1;21;6; ; ; ;320
853;3;1;2021;1;0;1;22;6; ; ; ;320
853;3;1;2021;1;0;1;23;6; ; ; ;320
853;3;1;2021;1;0;1;24;6; ; ; ;320
853;28;1;2021;1;0;1;1;6; ; ; ;548
853;28;1;2021;1;0;1;2;6; ; ; ;548
853;28;1;2021;1;0;1;3;6; ; ; ;548
853;28;1;2021;1;0;1;4;6; ; ; ;548
853;28;1;2021;1;0;1;5;6; ; ; ;548
853;28;1;2021;1;0;1;6;6; ; ; ;548
853;28;1;2021;1;0;1;7;6; ; ; ;548
853;28;1;2021;1;0;1;8;6; ; ; ;548
853;28;1;2021;1;0;1;9;6; ; ; ;548
853;28;1;2021;1;0;1;11;6; ; ; ;548
853;28;1;2021;1;0;1;12;6; ; ; ;548
853;28;1;2021;1;0;1;13;6; ; ; ;548
853;28;1;2021;1;0;1;14;6; ; ; ;548
853;28;1;2021;1;0;1;15;6; ; ; ;548
853;28;1;2021;1;0;1;16;6; ; ; ;548
853;28;1;2021;1;0;1;17;6; ; ; ;548
853;28;1;2021;1;0;1;18;6; ; ; ;548
853;28;1;2021;1;0;1;19;6; ; ; ;548
853;28;1;2021;1;0;1;20;6; ; ; ;548
853;28;1;2021;1;0;1;21;6; ; ; ;548
853;28;1;2021;1;0;1;22;6; ; ; ;548
853;28;1;2021;1;0;1;23;6; ; ; ;548
853;28;1;2021;1;0;1;24;6; ; ; ;548
853;38;1;2021;1;0;1;1;6; ; ; ;274
853;38;1;2021;1;0;1;2;6; ; ; ;274
853;38;1;2021;1;0;1;3;6; ; ; ;274
853;38;1;2021;1;0;1;4;6; ; ; ;274
853;38;1;2021;1;0;1;5;6; ; ; ;274
853;38;1;2021;1;0;1;6;6; ; ; ;274
853;38;1;2021;1;0;1;7;6; ; ; ;274
853;38;1;2021;1;0;1;8;6; ; ; ;274
853;38;1;2021;1;0;1;9;6; ; ; ;274
853;38;1;2021;1;0;1;11;6; ; ; ;274
853;38;1;2021;1;0;1;12;6; ; ; ;274
853;38;1;2021;1;0;1;13;6; ; ; ;274
853;38;1;2021;1;0;1;14;6; ; ; ;274
853;38;1;2021;1;0;1;15;6; ; ; ;274
853;38;1;2021;1;0;1;16;6; ; ; ;274
853;38;1;2021;1;0;1;17;6; ; ; ;274
853;38;1;2021;1;0;1;18;6; ; ; ;274
853;38;1;2021;1;0;1;19;6; ; ; ;274
853;38;1;2021;1;0;1;20;6; ; ; ;274
853;38;1;2021;1;0;1;21;6; ; ; ;274
853;38;1;2021;1;0;1;22;6; ; ; ;274
853;38;1;2021;1;0;1;23;6; ; ; ;274
853;38;1;2021;1;0;1;24;6; ; ; ;274
853;70;1;2021;1;0;1;1;1;2;1;1;274
853;70;1;2021;1;0;1;2;6; ; ; ;274
853;70;1;2021;1;0;1;3;1;2;1;6;274
853;70;1;2021;1;0;1;4;1;1;1;6;274
853;70;1;2021;1;0;1;5;1;2;1;1;274
853;70;1;2021;1;0;1;6;1;2;1;1;274
853;70;1;2021;1;0;1;7;6; ; ; ;274
853;70;1;2021;1;0;1;8;6; ; ; ;274
853;70;1;2021;1;0;1;9;6; ; ; ;274
853;70;1;2021;1;0;1;11;1;2;2;1;274
853;70;1;2021;1;0;1;12;1;2;2;1;274
853;70;1;2021;1;0;1;13;1;2;2;1;274
853;70;1;2021;1;0;1;14;1;2;2;6;274
853;70;1;2021;1;0;1;15;1;2;2;1;274
853;70;1;2021;1;0;1;16;1;2;2;6;274
853;70;1;2021;1;0;1;17;1;1;2;1;274
853;70;1;2021;1;0;1;18;1;3;2;1;274
853;70;1;2021;1;0;1;19;6; ; ; ;274
853;70;1;2021;1;0;1;20;6; ; ; ;274
853;70;1;2021;1;0;1;21;6; ; ; ;274
853;70;1;2021;1;0;1;22;1;2;2;1;274
853;70;1;2021;1;0;1;23;1;2;2;1;274
853;70;1;2021;1;0;1;24;6; ; ; ;274
885;8;1;2021;1;0;1;1;1;1;1;6;22178
885;8;1;2021;1;0;1;2;6; ; ; ;22178
885;8;1;2021;1;0;1;3;1;3;2;6;22178
885;8;1;2021;1;0;1;4;1;3;2;6;22178
885;8;1;2021;1;0;1;5;1;3;1;6;22178
885;8;1;2021;1;0;1;6;1;3;2;6;22178
885;8;1;2021;1;0;1;7;1;1;2;6;22178
885;8;1;2021;1;0;1;8;1;1;2;6;22178
885;8;1;2021;1;0;1;9;1;3;2;6;22178
885;8;1;2021;1;0;1;11;1;3;3;6;22178
885;8;1;2021;1;0;1;12;1;3;3;6;22178
885;8;1;2021;1;0;1;13;1;2;3;6;22178
885;8;1;2021;1;0;1;14;1;3;3;6;22178
885;8;1;2021;1;0;1;15;1;1;3;6;22178
885;8;1;2021;1;0;1;16;1;3;3;6;22178
885;8;1;2021;1;0;1;17;1;3;3;6;22178
885;8;1;2021;1;0;1;18;1;3;3;6;22178
885;8;1;2021;1;0;1;19;1;3;3;6;22178
885;8;1;2021;1;0;1;20;6; ; ; ;22178
885;8;1;2021;1;0;1;21;1;2;3;6;22178
885;8;1;2021;1;0;1;22;6; ; ; ;22178
885;8;1;2021;1;0;1;23;6; ; ; ;22178
885;8;1;2021;1;0;1;24;6; ; ; ;22178
895;16;1;2021;1;0;1;1;6; ; ; ;1847
895;16;1;2021;1;0;1;2;6; ; ; ;1847
895;16;1;2021;1;0;1;3;6; ; ; ;1847
895;16;1;2021;1;0;1;4;6; ; ; ;1847
895;16;1;2021;1;0;1;5;6; ; ; ;1847
895;16;1;2021;1;0;1;6;1;1;2;6;1847
895;16;1;2021;1;0;1;7;6; ; ; ;1847
895;16;1;2021;1;0;1;8;6; ; ; ;1847
895;16;1;2021;1;0;1;9;6; ; ; ;1847
895;16;1;2021;1;0;1;11;6; ; ; ;1847
895;16;1;2021;1;0;1;12;6; ; ; ;1847
895;16;1;2021;1;0;1;13;6; ; ; ;1847
895;16;1;2021;1;0;1;14;6; ; ; ;1847
895;16;1;2021;1;0;1;15;6; ; ; ;1847
895;16;1;2021;1;0;1;16;6; ; ; ;1847
895;16;1;2021;1;0;1;17;6; ; ; ;1847
895;16;1;2021;1;0;1;18;6; ; ; ;1847
895;16;1;2021;1;0;1;19;6; ; ; ;1847
895;16;1;2021;1;0;1;20;6; ; ; ;1847
895;16;1;2021;1;0;1;21;6; ; ; ;1847
895;16;1;2021;1;0;1;22;6; ; ; ;1847
895;16;1;2021;1;0;1;23;6; ; ; ;1847
895;16;1;2021;1;0;1;24;6; ; ; ;1847
895;22;1;2021;1;0;1;1;6; ; ; ;1123
895;22;1;2021;1;0;1;2;6; ; ; ;1123
895;22;1;2021;1;0;1;3;6; ; ; ;1123
895;22;1;2021;1;0;1;4;6; ; ; ;1123
895;22;1;2021;1;0;1;5;6; ; ; ;1123
895;22;1;2021;1;0;1;6;6; ; ; ;1123
895;22;1;2021;1;0;1;7;6; ; ; ;1123
895;22;1;2021;1;0;1;8;6; ; ; ;1123
895;22;1;2021;1;0;1;9;6; ; ; ;1123
895;22;1;2021;1;0;1;11;6; ; ; ;1123
895;22;1;2021;1;0;1;12;6; ; ; ;1123
895;22;1;2021;1;0;1;13;6; ; ; ;1123
